area,session,object,event,start_bin,stop_bin,center_time_s,obs_auc,null_auc_mean,null_auc_ci95_low,null_auc_ci95_high,p_auc,n_shuffle,cv_n_splits,cv_n_repeats
F5,MonkeyB_Session11,Object2,Event1,18,23,0.21,0.48,0.5195866666666669,0.2565,0.78,0.6047904191616766,500,3,1
F5,MonkeyB_Session11,Object2,Event1,19,24,0.2299999999999999,0.5533333333333333,0.53816,0.26666666666666666,0.7768333333333332,0.46706586826347307,500,3,1
F5,MonkeyB_Session11,Object2,Event1,20,25,0.25,0.5866666666666667,0.5306933333333334,0.27333333333333326,0.7666666666666667,0.37524950099800397,500,3,1
F5,MonkeyB_Session11,Object2,Event1,21,26,0.27,0.6533333333333333,0.5352133333333333,0.26,0.7936666666666663,0.21956087824351297,500,3,1
F5,MonkeyB_Session11,Object2,Event1,22,27,0.29,0.7600000000000001,0.5446533333333332,0.27649999999999997,0.8,0.05389221556886228,500,3,1
F5,MonkeyB_Session11,Object2,Event1,23,28,0.31,0.46666666666666673,0.5320533333333334,0.24666666666666665,0.7834999999999999,0.6766467065868264,500,3,1
F5,MonkeyB_Session11,Object2,Event1,24,29,0.33,0.58,0.5022933333333333,0.22666666666666668,0.7568333333333332,0.3273453093812375,500,3,1
F5,MonkeyB_Session11,Object2,Event1,25,30,0.35,0.5933333333333334,0.5231866666666667,0.2565,0.7869999999999998,0.3253493013972056,500,3,1
F5,MonkeyB_Session11,Object2,Event1,26,31,0.37,0.7000000000000001,0.5425599999999999,0.26,0.7866666666666666,0.14570858283433133,500,3,1
F5,MonkeyB_Session11,Object2,Event1,27,32,0.3899999999999999,0.46666666666666673,0.5332933333333334,0.25966666666666666,0.7666666666666666,0.6946107784431138,500,3,1
F5,MonkeyB_Session11,Object2,Event1,28,33,0.41,0.48,0.5346266666666666,0.273,0.7701666666666664,0.6686626746506986,500,3,1
F5,MonkeyB_Session11,Object2,Event1,29,34,0.43,0.30000000000000004,0.5258666666666667,0.2565,0.7768333333333332,0.9520958083832335,500,3,1
F5,MonkeyB_Session11,Object2,Event1,30,35,0.45,0.36000000000000004,0.5204266666666666,0.24950000000000003,0.7733333333333334,0.8542914171656687,500,3,1
F5,MonkeyB_Session11,Object2,Event1,31,36,0.47,0.3133333333333333,0.5138133333333332,0.2698333333333333,0.7701666666666666,0.936127744510978,500,3,1
F5,MonkeyB_Session11,Object2,Event1,32,37,0.49,0.5800000000000001,0.5017066666666666,0.24316666666666667,0.7568333333333331,0.3013972055888224,500,3,1
F5,MonkeyB_Session11,Object2,Event1,33,38,0.51,0.6533333333333333,0.5001333333333333,0.22316666666666668,0.7733333333333334,0.17764471057884232,500,3,1
F5,MonkeyB_Session11,Object2,Event1,34,39,0.53,0.7333333333333334,0.50508,0.24983333333333335,0.7533333333333334,0.059880239520958084,500,3,1
F5,MonkeyB_Session11,Object2,Event1,35,40,0.55,0.56,0.5260266666666666,0.26666666666666666,0.7701666666666666,0.4031936127744511,500,3,1
F5,MonkeyB_Session11,Object2,Event1,36,41,0.5700000000000001,0.6,0.5276000000000001,0.21999999999999997,0.7866666666666667,0.3313373253493014,500,3,1
F5,MonkeyB_Session11,Object2,Event1,37,42,0.5900000000000001,0.5066666666666667,0.4845466666666667,0.1933333333333333,0.7533333333333334,0.46706586826347307,500,3,1
F5,MonkeyB_Session11,Object2,Event1,38,43,0.6100000000000001,0.4200000000000001,0.46269333333333335,0.18983333333333335,0.7434999999999998,0.5708582834331337,500,3,1
F5,MonkeyB_Session11,Object2,Event1,39,44,0.6300000000000001,0.28,0.45542666666666676,0.17650000000000002,0.7400000000000001,0.8662674650698603,500,3,1
F5,MonkeyB_Session11,Object2,Event1,40,45,0.6499999999999999,0.22,0.48497333333333337,0.20983333333333332,0.7466666666666667,0.9660678642714571,500,3,1
F5,MonkeyB_Session11,Object2,Event1,41,46,0.6699999999999999,0.4133333333333334,0.45324000000000003,0.16633333333333336,0.7568333333333331,0.5788423153692615,500,3,1
F5,MonkeyB_Session11,Object2,Event1,42,47,0.69,0.48,0.45738666666666666,0.14983333333333335,0.7399999999999999,0.4590818363273453,500,3,1
F5,MonkeyB_Session11,Object2,Event1,43,48,0.71,0.4266666666666667,0.44930666666666674,0.16666666666666666,0.7368333333333331,0.5708582834331337,500,3,1
F5,MonkeyB_Session11,Object2,Event1,44,49,0.73,0.43333333333333335,0.4627733333333333,0.19333333333333333,0.7466666666666667,0.5748502994011976,500,3,1
F5,MonkeyB_Session11,Object2,Event1,45,50,0.75,0.49333333333333335,0.48460000000000003,0.1965,0.7600000000000001,0.5129740518962076,500,3,1
F5,MonkeyB_Session11,Object2,Event3,0,5,-0.75,0.62,0.5002800000000001,0.21650000000000003,0.7568333333333331,0.25748502994011974,500,3,1
F5,MonkeyB_Session11,Object2,Event3,1,6,-0.73,0.5266666666666666,0.5101466666666666,0.22983333333333336,0.7733333333333334,0.47904191616766467,500,3,1
F5,MonkeyB_Session11,Object2,Event3,2,7,-0.7100000000000001,0.38000000000000006,0.5224933333333334,0.24,0.7866666666666666,0.8143712574850299,500,3,1
F5,MonkeyB_Session11,Object2,Event3,3,8,-0.6900000000000001,0.48,0.5322533333333334,0.24666666666666667,0.7866666666666667,0.6467065868263473,500,3,1
F5,MonkeyB_Session11,Object2,Event3,4,9,-0.67,0.6933333333333335,0.5049866666666667,0.22983333333333333,0.7799999999999999,0.0998003992015968,500,3,1
F5,MonkeyB_Session11,Object2,Event3,5,10,-0.65,0.5333333333333333,0.5003200000000001,0.21650000000000005,0.7834999999999998,0.45109780439121755,500,3,1
F5,MonkeyB_Session11,Object2,Event3,6,11,-0.63,0.66,0.48202666666666666,0.19333333333333336,0.7768333333333332,0.1437125748502994,500,3,1
F5,MonkeyB_Session11,Object2,Event3,7,12,-0.6100000000000001,0.6066666666666666,0.4906666666666667,0.20666666666666667,0.7733333333333334,0.2554890219560878,500,3,1
F5,MonkeyB_Session11,Object2,Event3,8,13,-0.5900000000000001,0.6733333333333333,0.5005866666666667,0.20666666666666667,0.7835,0.11976047904191617,500,3,1
F5,MonkeyB_Session11,Object2,Event3,9,14,-0.5700000000000001,0.5933333333333333,0.5294666666666668,0.26666666666666666,0.7733333333333334,0.36926147704590817,500,3,1
F5,MonkeyB_Session11,Object2,Event3,10,15,-0.55,0.5666666666666667,0.5281066666666667,0.26666666666666666,0.7666666666666666,0.4251497005988024,500,3,1
F5,MonkeyB_Session11,Object2,Event3,11,16,-0.53,0.5133333333333333,0.5349466666666667,0.26,0.76,0.5888223552894212,500,3,1
F5,MonkeyB_Session11,Object2,Event3,12,17,-0.51,0.46,0.48217333333333334,0.24,0.7333333333333334,0.5489021956087824,500,3,1
F5,MonkeyB_Session11,Object2,Event3,13,18,-0.49,0.40666666666666673,0.4888266666666667,0.23333333333333336,0.7568333333333332,0.7105788423153693,500,3,1
F5,MonkeyB_Session11,Object2,Event3,14,19,-0.47,0.5133333333333333,0.48862666666666665,0.19333333333333333,0.7568333333333332,0.47305389221556887,500,3,1
F5,MonkeyB_Session11,Object2,Event3,15,20,-0.45,0.5,0.49763999999999997,0.22983333333333333,0.7600000000000001,0.5109780439121756,500,3,1
F5,MonkeyB_Session11,Object2,Event3,16,21,-0.43,0.5866666666666668,0.5048,0.24,0.7701666666666666,0.27944111776447106,500,3,1
F5,MonkeyB_Session11,Object2,Event3,17,22,-0.41,0.5466666666666666,0.48593333333333333,0.20666666666666667,0.7634999999999998,0.3712574850299401,500,3,1
F5,MonkeyB_Session11,Object2,Event3,18,23,-0.39,0.6066666666666667,0.4652666666666667,0.1996666666666667,0.7368333333333331,0.16167664670658682,500,3,1
F5,MonkeyB_Session11,Object2,Event3,19,24,-0.37,0.36000000000000004,0.4741333333333334,0.2031666666666667,0.7501666666666665,0.7964071856287425,500,3,1
F5,MonkeyB_Session11,Object2,Event3,20,25,-0.35,0.32666666666666666,0.4634933333333333,0.20983333333333337,0.7501666666666665,0.8243512974051896,500,3,1
F5,MonkeyB_Session11,Object2,Event3,21,26,-0.33,0.24666666666666667,0.46472,0.21333333333333335,0.7571666666666662,0.9520958083832335,500,3,1
F5,MonkeyB_Session11,Object2,Event3,22,27,-0.31,0.5066666666666667,0.49660000000000004,0.24983333333333335,0.7568333333333331,0.469061876247505,500,3,1
F5,MonkeyB_Session11,Object2,Event3,23,28,-0.29,0.5333333333333333,0.46998666666666666,0.23966666666666667,0.7533333333333334,0.32335329341317365,500,3,1
F5,MonkeyB_Session11,Object2,Event3,24,29,-0.27,0.3933333333333333,0.4435466666666667,0.19333333333333336,0.7266666666666667,0.592814371257485,500,3,1
F5,MonkeyB_Session11,Object2,Event3,25,30,-0.25,0.4266666666666667,0.47342666666666666,0.2365,0.7634999999999998,0.5988023952095808,500,3,1
F5,MonkeyB_Session11,Object2,Event3,26,31,-0.2299999999999999,0.6733333333333335,0.4714933333333333,0.23966666666666667,0.7301666666666665,0.06786427145708583,500,3,1
F5,MonkeyB_Session11,Object2,Event3,27,32,-0.21,0.6933333333333334,0.48944,0.26316666666666666,0.7333333333333334,0.06986027944111776,500,3,1
F5,MonkeyB_Session11,Object2,Event3,28,33,-0.19,0.6666666666666666,0.49785333333333337,0.26666666666666666,0.7368333333333331,0.10379241516966067,500,3,1
F5,MonkeyB_Session11,Object2,Event3,29,34,-0.17,0.7000000000000001,0.5038666666666667,0.23333333333333336,0.7434999999999999,0.07784431137724551,500,3,1
F5,MonkeyB_Session11,Object2,Event3,30,35,-0.15,0.7000000000000001,0.4810266666666667,0.24666666666666665,0.7368333333333332,0.06786427145708583,500,3,1
F5,MonkeyB_Session11,Object2,Event3,31,36,-0.13,0.6666666666666666,0.4552933333333334,0.20983333333333337,0.7368333333333331,0.07984031936127745,500,3,1
F5,MonkeyB_Session11,Object2,Event3,32,37,-0.1099999999999999,0.5733333333333334,0.44124,0.18983333333333333,0.7234999999999999,0.1936127744510978,500,3,1
F5,MonkeyB_Session11,Object2,Event3,33,38,-0.09,0.6266666666666668,0.44212,0.21999999999999997,0.7066666666666668,0.06786427145708583,500,3,1
F5,MonkeyB_Session11,Object2,Event3,34,39,-0.07,0.5533333333333333,0.4201733333333333,0.18983333333333335,0.7000000000000001,0.16966067864271456,500,3,1
F5,MonkeyB_Session11,Object2,Event3,35,40,-0.05,0.38000000000000006,0.44817333333333337,0.21333333333333335,0.7133333333333334,0.6666666666666666,500,3,1
F5,MonkeyB_Session11,Object2,Event3,36,41,-0.03,0.6333333333333333,0.48050666666666664,0.21999999999999997,0.7368333333333331,0.1596806387225549,500,3,1
F5,MonkeyB_Session11,Object2,Event3,37,42,-0.01,0.5133333333333333,0.49384000000000006,0.2196666666666667,0.7634999999999998,0.46107784431137727,500,3,1
F5,MonkeyB_Session11,Object2,Event3,38,43,0.01,0.5866666666666667,0.46216,0.18316666666666667,0.7466666666666667,0.23952095808383234,500,3,1
F5,MonkeyB_Session11,Object2,Event3,39,44,0.03,0.6133333333333334,0.49508,0.20316666666666666,0.7768333333333332,0.2215568862275449,500,3,1
F5,MonkeyB_Session11,Object2,Event3,40,45,0.0499999999999999,0.7266666666666667,0.5085333333333333,0.22316666666666668,0.7600000000000001,0.0499001996007984,500,3,1
F5,MonkeyB_Session11,Object2,Event3,41,46,0.0699999999999999,0.6066666666666668,0.49960000000000004,0.23650000000000002,0.7501666666666665,0.23952095808383234,500,3,1
F5,MonkeyB_Session11,Object2,Event3,42,47,0.0899999999999999,0.4466666666666667,0.49736,0.24316666666666667,0.7666666666666667,0.6227544910179641,500,3,1
F5,MonkeyB_Session11,Object2,Event3,43,48,0.1099999999999999,0.22,0.5033466666666667,0.22000000000000003,0.7536666666666665,0.9760479041916168,500,3,1
F5,MonkeyB_Session11,Object2,Event3,44,49,0.13,0.29333333333333333,0.5122000000000001,0.23966666666666672,0.7866666666666666,0.93812375249501,500,3,1
F5,MonkeyB_Session11,Object2,Event3,45,50,0.15,0.3666666666666667,0.5090933333333334,0.26,0.7901666666666666,0.8403193612774451,500,3,1
F5,MonkeyB_Session11,Object2,Event3,46,51,0.1699999999999999,0.3333333333333333,0.5041466666666666,0.2733333333333334,0.7701666666666666,0.8882235528942116,500,3,1
F5,MonkeyB_Session11,Object2,Event3,47,52,0.1899999999999999,0.48666666666666664,0.4928666666666667,0.22666666666666668,0.7466666666666667,0.5528942115768463,500,3,1
F5,MonkeyB_Session11,Object2,Event3,48,53,0.2099999999999999,0.2133333333333333,0.5039333333333333,0.24316666666666667,0.7799999999999999,0.9840319361277445,500,3,1
F5,MonkeyB_Session11,Object2,Event3,49,54,0.2299999999999999,0.41333333333333333,0.5100666666666667,0.24666666666666667,0.7768333333333332,0.7425149700598802,500,3,1
F5,MonkeyB_Session11,Object2,Event3,50,55,0.25,0.30666666666666664,0.5407066666666667,0.27999999999999997,0.7466666666666667,0.9700598802395209,500,3,1
F5,MonkeyB_Session11,Object2,Event3,51,56,0.27,0.40666666666666673,0.5404133333333334,0.273,0.78,0.8423153692614771,500,3,1
F5,MonkeyB_Session11,Object2,Event3,52,57,0.29,0.62,0.51752,0.26983333333333337,0.7933333333333333,0.25748502994011974,500,3,1
F5,MonkeyB_Session11,Object2,Event3,53,58,0.31,0.4733333333333334,0.5252933333333333,0.24316666666666667,0.7733333333333334,0.6606786427145709,500,3,1
F5,MonkeyB_Session11,Object2,Event3,54,59,0.33,0.7733333333333334,0.5009066666666667,0.22316666666666668,0.7666666666666667,0.021956087824351298,500,3,1
F5,MonkeyB_Session11,Object2,Event3,55,60,0.3500000000000001,0.7799999999999999,0.5022933333333334,0.24666666666666667,0.7666666666666666,0.023952095808383235,500,3,1
F5,MonkeyB_Session11,Object2,Event3,56,61,0.3699999999999999,0.8933333333333334,0.5149199999999999,0.2333333333333333,0.7666666666666666,0.001996007984031936,500,3,1
F5,MonkeyB_Session11,Object2,Event3,57,62,0.3899999999999999,0.7066666666666667,0.4914666666666667,0.20983333333333337,0.76,0.0718562874251497,500,3,1
F5,MonkeyB_Session11,Object2,Event3,58,63,0.4099999999999999,0.8066666666666666,0.48056,0.18000000000000002,0.7533333333333334,0.00998003992015968,500,3,1
F5,MonkeyB_Session11,Object2,Event3,59,64,0.4299999999999999,0.84,0.4539066666666666,0.16633333333333333,0.7466666666666667,0.003992015968063872,500,3,1
F5,MonkeyB_Session11,Object2,Event3,60,65,0.4499999999999999,0.8733333333333334,0.47918666666666665,0.1965,0.7739999999999995,0.001996007984031936,500,3,1
F5,MonkeyB_Session11,Object2,Event3,61,66,0.47,0.8533333333333334,0.44012,0.15333333333333332,0.7666666666666666,0.001996007984031936,500,3,1
F5,MonkeyB_Session11,Object2,Event3,62,67,0.49,0.96,0.44077333333333335,0.16,0.7501666666666665,0.001996007984031936,500,3,1
F5,MonkeyB_Session11,Object2,Event3,63,68,0.51,0.96,0.45661333333333337,0.18983333333333333,0.7200000000000001,0.001996007984031936,500,3,1
F5,MonkeyB_Session11,Object2,Event3,64,69,0.53,0.92,0.48994666666666664,0.22983333333333336,0.7634999999999998,0.001996007984031936,500,3,1
F5,MonkeyB_Session11,Object2,Event3,65,70,0.55,0.9466666666666667,0.49532,0.25333333333333335,0.7568333333333331,0.001996007984031936,500,3,1
F5,MonkeyB_Session11,Object3,Event1,0,5,-0.15,0.2733333333333334,0.4763733333333333,0.18983333333333335,0.7834999999999999,0.908183632734531,500,3,1
F5,MonkeyB_Session11,Object3,Event1,1,6,-0.13,0.3466666666666667,0.5139199999999999,0.24983333333333335,0.7701666666666664,0.8682634730538922,500,3,1
F5,MonkeyB_Session11,Object3,Event1,2,7,-0.11,0.3466666666666667,0.4932533333333333,0.20666666666666667,0.7768333333333332,0.8183632734530938,500,3,1
F5,MonkeyB_Session11,Object3,Event1,3,8,-0.09,0.42,0.49630666666666673,0.21999999999999997,0.7600000000000001,0.6706586826347305,500,3,1
F5,MonkeyB_Session11,Object3,Event1,4,9,-0.07,0.37333333333333335,0.5205066666666667,0.2565,0.7768333333333332,0.8522954091816367,500,3,1
F5,MonkeyB_Session11,Object3,Event1,5,10,-0.05,0.38000000000000006,0.4696666666666667,0.19333333333333336,0.7400000000000001,0.7265469061876247,500,3,1
F5,MonkeyB_Session11,Object3,Event1,6,11,-0.03,0.44,0.44551999999999997,0.19333333333333333,0.7200000000000001,0.5069860279441117,500,3,1
F5,MonkeyB_Session11,Object3,Event1,7,12,-0.01,0.5800000000000001,0.4788266666666667,0.2066666666666667,0.7466666666666667,0.27944111776447106,500,3,1
F5,MonkeyB_Session11,Object3,Event1,8,13,0.0099999999999999,0.68,0.45525333333333334,0.18983333333333335,0.7133333333333333,0.0718562874251497,500,3,1
F5,MonkeyB_Session11,Object3,Event1,9,14,0.03,0.68,0.4895466666666667,0.24,0.7600000000000001,0.10179640718562874,500,3,1
F5,MonkeyB_Session11,Object3,Event1,10,15,0.0499999999999999,0.7333333333333334,0.50724,0.2365,0.7533333333333333,0.05389221556886228,500,3,1
F5,MonkeyB_Session11,Object3,Event1,11,16,0.07,0.7533333333333334,0.47952,0.20983333333333332,0.7466666666666666,0.023952095808383235,500,3,1
F5,MonkeyB_Session11,Object3,Event1,12,17,0.0899999999999999,0.6733333333333333,0.5219600000000001,0.26,0.7701666666666666,0.16167664670658682,500,3,1
F5,MonkeyB_Session11,Object3,Event1,13,18,0.1099999999999999,0.54,0.5273866666666668,0.2698333333333333,0.7666666666666666,0.47904191616766467,500,3,1
F5,MonkeyB_Session11,Object3,Event1,14,19,0.13,0.5333333333333333,0.5453066666666666,0.2831666666666667,0.7733333333333334,0.5548902195608783,500,3,1
F5,MonkeyB_Session11,Object3,Event1,15,20,0.15,0.4466666666666667,0.5066666666666666,0.23650000000000002,0.7400000000000001,0.6646706586826348,500,3,1
F5,MonkeyB_Session11,Object3,Event1,16,21,0.1699999999999999,0.37333333333333335,0.46327999999999997,0.19333333333333336,0.7768333333333332,0.688622754491018,500,3,1
F5,MonkeyB_Session11,Object3,Event1,17,22,0.19,0.21999999999999997,0.48605333333333334,0.20000000000000004,0.7368333333333331,0.9640718562874252,500,3,1
F5,MonkeyB_Session11,Object3,Event1,18,23,0.21,0.3333333333333333,0.5210400000000001,0.24666666666666667,0.7568333333333332,0.9021956087824351,500,3,1
F5,MonkeyB_Session11,Object3,Event1,19,24,0.2299999999999999,0.34,0.4980133333333333,0.22666666666666666,0.7901666666666666,0.8423153692614771,500,3,1
F5,MonkeyB_Session11,Object3,Event1,20,25,0.25,0.37333333333333335,0.5226133333333334,0.24,0.7799999999999999,0.8602794411177644,500,3,1
F5,MonkeyB_Session11,Object3,Event1,21,26,0.27,0.3666666666666667,0.5163733333333334,0.23966666666666667,0.7673333333333328,0.8662674650698603,500,3,1
F5,MonkeyB_Session11,Object3,Event1,22,27,0.29,0.37333333333333335,0.5061733333333334,0.24,0.7733333333333334,0.8043912175648703,500,3,1
F5,MonkeyB_Session11,Object3,Event1,23,28,0.31,0.4666666666666666,0.5074933333333334,0.23333333333333334,0.7834999999999998,0.6147704590818364,500,3,1
F5,MonkeyB_Session11,Object3,Event1,24,29,0.33,0.42,0.5116,0.23650000000000002,0.7634999999999998,0.7425149700598802,500,3,1
F5,MonkeyB_Session11,Object3,Event1,25,30,0.35,0.5133333333333333,0.4832666666666667,0.20983333333333334,0.7501666666666665,0.4431137724550898,500,3,1
F5,MonkeyB_Session11,Object3,Event1,26,31,0.37,0.39333333333333337,0.5185733333333333,0.25333333333333335,0.7768333333333332,0.7964071856287425,500,3,1
F5,MonkeyB_Session11,Object3,Event1,27,32,0.3899999999999999,0.3466666666666667,0.51692,0.24666666666666667,0.78,0.8702594810379242,500,3,1
F5,MonkeyB_Session11,Object3,Event1,28,33,0.41,0.31333333333333335,0.52836,0.26983333333333337,0.7666666666666666,0.9281437125748503,500,3,1
F5,MonkeyB_Session11,Object3,Event1,29,34,0.43,0.21333333333333335,0.5137200000000001,0.2333333333333333,0.7533333333333333,0.9840319361277445,500,3,1
F5,MonkeyB_Session11,Object3,Event1,30,35,0.45,0.6066666666666667,0.5090533333333334,0.22983333333333333,0.7634999999999998,0.25149700598802394,500,3,1
F5,MonkeyB_Session11,Object3,Event1,31,36,0.47,0.6933333333333334,0.4713733333333333,0.1965,0.74,0.07784431137724551,500,3,1
F5,MonkeyB_Session11,Object3,Event1,32,37,0.49,0.6733333333333333,0.48694666666666664,0.2031666666666667,0.7568333333333332,0.13373253493013973,500,3,1
F5,MonkeyB_Session11,Object3,Event1,33,38,0.51,0.7533333333333333,0.4516266666666667,0.16,0.7368333333333331,0.01996007984031936,500,3,1
F5,MonkeyB_Session11,Object3,Event1,34,39,0.53,0.7799999999999999,0.46016,0.18666666666666665,0.7600000000000001,0.015968063872255488,500,3,1
F5,MonkeyB_Session11,Object3,Event1,35,40,0.55,0.64,0.4458933333333333,0.14983333333333335,0.7168333333333332,0.11976047904191617,500,3,1
F5,MonkeyB_Session11,Object3,Event1,36,41,0.5700000000000001,0.5,0.4762933333333333,0.19333333333333333,0.7634999999999998,0.4550898203592814,500,3,1
F5,MonkeyB_Session11,Object3,Event1,37,42,0.5900000000000001,0.5933333333333333,0.5060133333333333,0.213,0.7866666666666667,0.31137724550898205,500,3,1
F5,MonkeyB_Session11,Object3,Event1,38,43,0.6100000000000001,0.46,0.5235066666666667,0.24,0.7568333333333332,0.6606786427145709,500,3,1
F5,MonkeyB_Session11,Object3,Event1,39,44,0.6300000000000001,0.4266666666666667,0.5299333333333334,0.25333333333333335,0.7803333333333331,0.7624750499001997,500,3,1
F5,MonkeyB_Session11,Object3,Event1,40,45,0.6499999999999999,0.5466666666666667,0.5268133333333332,0.2533333333333333,0.7733333333333334,0.4550898203592814,500,3,1
F5,MonkeyB_Session11,Object3,Event1,41,46,0.6699999999999999,0.5599999999999999,0.5183333333333334,0.2431666666666667,0.7736666666666664,0.40718562874251496,500,3,1
F5,MonkeyB_Session11,Object3,Event1,42,47,0.69,0.4666666666666666,0.49500000000000005,0.20666666666666667,0.7634999999999998,0.5848303393213573,500,3,1
F5,MonkeyB_Session11,Object3,Event1,43,48,0.71,0.3133333333333333,0.5157200000000001,0.25333333333333335,0.7736666666666663,0.908183632734531,500,3,1
F5,MonkeyB_Session11,Object3,Event1,44,49,0.73,0.26,0.49782666666666664,0.22666666666666666,0.7838333333333329,0.9481037924151696,500,3,1
F5,MonkeyB_Session11,Object3,Event1,45,50,0.75,0.19333333333333336,0.4885333333333333,0.22000000000000003,0.7634999999999998,0.9900199600798403,500,3,1
F5,MonkeyB_Session11,Object3,Event3,0,5,-0.75,0.49333333333333335,0.47762666666666664,0.18000000000000002,0.7634999999999998,0.4870259481037924,500,3,1
F5,MonkeyB_Session11,Object3,Event3,1,6,-0.73,0.52,0.51196,0.2365,0.7834999999999999,0.5069860279441117,500,3,1
F5,MonkeyB_Session11,Object3,Event3,2,7,-0.7100000000000001,0.5933333333333334,0.5183333333333333,0.2231666666666667,0.7866666666666667,0.3013972055888224,500,3,1
F5,MonkeyB_Session11,Object3,Event3,3,8,-0.6900000000000001,0.7200000000000001,0.52108,0.23650000000000002,0.7968333333333332,0.08582834331337326,500,3,1
F5,MonkeyB_Session11,Object3,Event3,4,9,-0.67,0.7666666666666666,0.5058,0.24316666666666667,0.7666666666666667,0.029940119760479042,500,3,1
F5,MonkeyB_Session11,Object3,Event3,5,10,-0.65,0.5266666666666667,0.49526666666666663,0.22316666666666668,0.76,0.4590818363273453,500,3,1
F5,MonkeyB_Session11,Object3,Event3,6,11,-0.63,0.5733333333333334,0.46956000000000003,0.2,0.7568333333333332,0.2634730538922156,500,3,1
F5,MonkeyB_Session11,Object3,Event3,7,12,-0.6100000000000001,0.6066666666666666,0.47779999999999995,0.17650000000000002,0.7733333333333334,0.22554890219560877,500,3,1
F5,MonkeyB_Session11,Object3,Event3,8,13,-0.5900000000000001,0.5733333333333334,0.48397333333333337,0.18983333333333335,0.7434999999999998,0.31736526946107785,500,3,1
F5,MonkeyB_Session11,Object3,Event3,9,14,-0.5700000000000001,0.46,0.49932,0.2365,0.7666666666666666,0.5828343313373253,500,3,1
F5,MonkeyB_Session11,Object3,Event3,10,15,-0.55,0.3866666666666667,0.5169199999999999,0.2428333333333334,0.7600000000000001,0.8403193612774451,500,3,1
F5,MonkeyB_Session11,Object3,Event3,11,16,-0.53,0.38000000000000006,0.5280666666666666,0.2365,0.7768333333333332,0.8423153692614771,500,3,1
F5,MonkeyB_Session11,Object3,Event3,12,17,-0.51,0.41333333333333333,0.5190133333333333,0.2565,0.7568333333333331,0.7784431137724551,500,3,1
F5,MonkeyB_Session11,Object3,Event3,13,18,-0.49,0.24666666666666667,0.51956,0.24,0.7799999999999999,0.9720558882235529,500,3,1
F5,MonkeyB_Session11,Object3,Event3,14,19,-0.47,0.19333333333333333,0.5278933333333334,0.26633333333333337,0.7666666666666667,0.998003992015968,500,3,1
F5,MonkeyB_Session11,Object3,Event3,15,20,-0.45,0.6266666666666667,0.5250799999999999,0.2733333333333333,0.76,0.23353293413173654,500,3,1
F5,MonkeyB_Session11,Object3,Event3,16,21,-0.43,0.5733333333333334,0.49648000000000003,0.18633333333333338,0.7666666666666667,0.3373253493013972,500,3,1
F5,MonkeyB_Session11,Object3,Event3,17,22,-0.41,0.62,0.44904,0.1733333333333333,0.7266666666666667,0.14770459081836326,500,3,1
F5,MonkeyB_Session11,Object3,Event3,18,23,-0.39,0.66,0.4746,0.18983333333333333,0.7466666666666667,0.1277445109780439,500,3,1
F5,MonkeyB_Session11,Object3,Event3,19,24,-0.37,0.6466666666666666,0.5102133333333334,0.2431666666666667,0.7768333333333332,0.20958083832335328,500,3,1
F5,MonkeyB_Session11,Object3,Event3,20,25,-0.35,0.66,0.46124,0.19333333333333336,0.7434999999999999,0.09780439121756487,500,3,1
F5,MonkeyB_Session11,Object3,Event3,21,26,-0.33,0.68,0.45537333333333335,0.19999999999999998,0.7501666666666665,0.07584830339321358,500,3,1
F5,MonkeyB_Session11,Object3,Event3,22,27,-0.31,0.6733333333333332,0.48073333333333335,0.21650000000000005,0.7434999999999999,0.0998003992015968,500,3,1
F5,MonkeyB_Session11,Object3,Event3,23,28,-0.29,0.7133333333333334,0.4554666666666667,0.20983333333333334,0.7733333333333334,0.06187624750499002,500,3,1
F5,MonkeyB_Session11,Object3,Event3,24,29,-0.27,0.7466666666666667,0.4536933333333334,0.20983333333333334,0.7368333333333331,0.023952095808383235,500,3,1
F5,MonkeyB_Session11,Object3,Event3,25,30,-0.25,0.5,0.4688,0.22000000000000003,0.7768333333333332,0.3912175648702595,500,3,1
F5,MonkeyB_Session11,Object3,Event3,26,31,-0.2299999999999999,0.6666666666666666,0.46372,0.2,0.7266666666666667,0.09580838323353294,500,3,1
F5,MonkeyB_Session11,Object3,Event3,27,32,-0.21,0.68,0.4407066666666667,0.19333333333333333,0.7168333333333332,0.05788423153692615,500,3,1
F5,MonkeyB_Session11,Object3,Event3,28,33,-0.19,0.64,0.5016,0.26,0.7434999999999999,0.21756487025948104,500,3,1
F5,MonkeyB_Session11,Object3,Event3,29,34,-0.17,0.5866666666666668,0.48116000000000003,0.24000000000000002,0.7368333333333331,0.281437125748503,500,3,1
F5,MonkeyB_Session11,Object3,Event3,30,35,-0.15,0.5666666666666667,0.48849333333333333,0.2365,0.7501666666666665,0.35129740518962077,500,3,1
F5,MonkeyB_Session11,Object3,Event3,31,36,-0.13,0.5533333333333333,0.48512,0.24000000000000002,0.7368333333333331,0.33532934131736525,500,3,1
F5,MonkeyB_Session11,Object3,Event3,32,37,-0.1099999999999999,0.45333333333333337,0.46740000000000004,0.20983333333333334,0.7501666666666665,0.5229540918163673,500,3,1
F5,MonkeyB_Session11,Object3,Event3,33,38,-0.09,0.2933333333333333,0.46962666666666675,0.2333333333333333,0.7634999999999998,0.906187624750499,500,3,1
