area,session,object,event,obs_auc_pre,obs_auc_post,obs_delta_auc,p_pre,p_post,p_delta,n_shuffle,pre_bin_start,pre_bin_stop_exclusive,post_bin_start,post_bin_stop_exclusive,null_pre_mean,null_pre_ci95_low,null_pre_ci95_high,null_post_mean,null_post_ci95_low,null_post_ci95_high,null_delta_mean,null_delta_ci95_low,null_delta_ci95_high
F5,MonkeyB_Session11,Object3,Event1,0.6466666666666667,0.56,-0.08666666666666667,0.15169660678642716,0.2954091816367265,0.6227544910179641,500,0,10,10,50,0.5047488888888889,0.2455,0.7522222222222221,0.49072444444444446,0.23977777777777778,0.7378888888888888,-0.014024444444444449,-0.37625000000000003,0.35524999999999984
F5,MonkeyB_Session11,Object3,Event3,0.53,0.9533333333333333,0.42333333333333323,0.4031936127744511,0.003992015968063872,0.011976047904191617,500,0,40,40,70,0.49979555555555555,0.24611111111111117,0.7651388888888888,0.4985822222222222,0.22994444444444445,0.7523888888888887,-0.0012133333333333338,-0.38169444444444445,0.37063888888888874
F5,MonkeyB_Session12,Object1,Event1,0.5355555555555556,0.528888888888889,-0.006666666666666599,0.4251497005988024,0.4870259481037924,0.5389221556886228,500,0,10,10,50,0.5022066666666667,0.2455,0.7533888888888889,0.5094844444444445,0.23322222222222225,0.7389444444444444,0.0072777777777777684,-0.3589444444444444,0.3416944444444444
F5,MonkeyB_Session12,Object1,Event3,0.6711111111111111,0.9822222222222223,0.3111111111111112,0.08982035928143713,0.001996007984031936,0.0499001996007984,500,0,40,40,70,0.49588888888888893,0.24527777777777782,0.7522777777777777,0.504688888888889,0.23544444444444446,0.7522777777777777,0.008800000000000006,-0.3391666666666667,0.35344444444444434
F5,MonkeyB_Session12,Object2,Event1,0.6022222222222223,0.46,-0.1422222222222223,0.2055888223552894,0.6207584830339321,0.7784431137724551,500,0,10,10,50,0.487,0.20994444444444446,0.7368333333333332,0.5002666666666667,0.2288888888888889,0.7512222222222222,0.01326666666666666,-0.3635000000000001,0.40277777777777735
F5,MonkeyB_Session12,Object2,Event3,0.4866666666666667,0.831111111111111,0.34444444444444433,0.5249500998003992,0.007984031936127744,0.04790419161676647,500,0,40,40,70,0.4912755555555556,0.20666666666666664,0.7555555555555556,0.50728,0.2488888888888889,0.7522777777777776,0.016004444444444453,-0.35355555555555557,0.3923888888888888
F5,MonkeyB_Session12,Object3,Event1,0.7022222222222223,0.5755555555555556,-0.1266666666666667,0.05389221556886228,0.3313373253493014,0.7544910179640718,500,0,10,10,50,0.5001511111111112,0.2455,0.749,0.5058755555555556,0.24994444444444447,0.7534444444444444,0.00572444444444445,-0.3546111111111112,0.33344444444444443
F5,MonkeyB_Session12,Object3,Event3,0.6866666666666668,0.8222222222222222,0.13555555555555543,0.07584830339321358,0.005988023952095809,0.2694610778443114,500,0,40,40,70,0.49992,0.23333333333333336,0.7444444444444446,0.5063822222222223,0.23766666666666666,0.7577777777777778,0.006462222222222218,-0.3859444444444443,0.414722222222222
F5,MonkeyC_Session02,Object1,Event1,0.5911111111111111,0.37888888888888894,-0.2122222222222222,0.2554890219560878,0.810379241516966,0.8702594810379242,500,0,10,10,50,0.49705111111111117,0.2170277777777778,0.7400555555555555,0.5086311111111111,0.24994444444444447,0.7550833333333333,0.011580000000000002,-0.3684166666666667,0.3884166666666666
F5,MonkeyC_Session02,Object1,Event3,0.5733333333333334,0.6477777777777779,0.07444444444444454,0.3532934131736527,0.15568862275449102,0.34331337325349304,500,0,40,40,70,0.5112333333333333,0.24333333333333332,0.7518055555555554,0.5061088888888888,0.23333333333333334,0.7512222222222221,-0.005124444444444457,-0.36461111111111116,0.3505833333333332
F5,MonkeyC_Session02,Object2,Event1,0.5755555555555556,0.3844444444444445,-0.19111111111111112,0.3373253493013972,0.7425149700598802,0.8343313373253493,500,0,10,10,50,0.5061866666666667,0.25333333333333335,0.7545,0.4875933333333333,0.21100000000000002,0.7434999999999998,-0.018593333333333333,-0.3718055555555555,0.3395277777777776
F5,MonkeyC_Session02,Object2,Event3,0.22555555555555556,0.7577777777777777,0.5322222222222222,0.9820359281437125,0.02594810379241517,0.003992015968063872,500,0,40,40,70,0.49698222222222227,0.23438888888888892,0.7539166666666667,0.5049511111111111,0.22655555555555557,0.7500555555555554,0.007968888888888893,-0.39555555555555555,0.41058333333333324
F5,MonkeyC_Session02,Object3,Event1,0.5911111111111113,0.5844444444444444,-0.006666666666666821,0.25149700598802394,0.30538922155688625,0.49700598802395207,500,0,10,10,50,0.5091955555555556,0.25333333333333335,0.7534444444444444,0.4978311111111111,0.22538888888888892,0.7301666666666664,-0.011364444444444448,-0.39450000000000013,0.3444444444444445
F5,MonkeyC_Session02,Object3,Event3,0.18666666666666665,0.8388888888888889,0.6522222222222223,1.0,0.007984031936127744,0.001996007984031936,500,0,40,40,70,0.4919688888888889,0.24666666666666667,0.745611111111111,0.5169955555555557,0.231,0.7568333333333332,0.025026666666666662,-0.34794444444444445,0.41672222222222216
F5,MonkeyC_Session06,Object1,Event1,0.47,0.4100000000000001,-0.05999999999999989,0.6147704590818364,0.7544910179640718,0.624750499001996,500,0,10,10,50,0.5019266666666666,0.25991666666666674,0.7142083333333332,0.5016700000000001,0.28912499999999997,0.740875,-0.00025666666666666416,-0.29254166666666664,0.3160416666666665
F5,MonkeyC_Session06,Object1,Event3,0.49166666666666664,0.6966666666666668,0.20500000000000013,0.530938123752495,0.05389221556886228,0.10179640718562874,500,0,40,40,70,0.4985933333333334,0.26579166666666665,0.7409583333333333,0.49794,0.24912499999999999,0.7169166666666664,-0.0006533333333333315,-0.31937499999999996,0.3425416666666666
F5,MonkeyC_Session06,Object2,Event1,0.5383333333333333,0.7000000000000002,0.16166666666666685,0.37524950099800397,0.059880239520958084,0.20758483033932135,500,0,10,10,50,0.4965966666666667,0.25983333333333336,0.738583333333333,0.5133766666666667,0.27499999999999997,0.74,0.01678,-0.3317499999999999,0.340875
F5,MonkeyC_Session06,Object2,Event3,0.4916666666666667,0.7066666666666666,0.21499999999999986,0.5409181636726547,0.04590818363273453,0.07984031936127745,500,0,40,40,70,0.5014133333333334,0.24825,0.7325416666666666,0.4905666666666667,0.26158333333333333,0.7392083333333334,-0.010846666666666662,-0.3384166666666666,0.3177916666666664
F5,MonkeyC_Session06,Object3,Event1,0.6783333333333332,0.37166666666666665,-0.3066666666666666,0.06387225548902195,0.8682634730538922,0.9680638722554891,500,0,10,10,50,0.49762333333333336,0.27070833333333333,0.7375416666666667,0.5078433333333333,0.27825000000000005,0.7442083333333332,0.010219999999999998,-0.32341666666666674,0.30341666666666656
F5,MonkeyC_Session06,Object3,Event3,0.6733333333333335,0.5666666666666667,-0.1066666666666668,0.07584830339321358,0.27345309381237526,0.7684630738522954,500,0,40,40,70,0.4906666666666667,0.247375,0.7475416666666665,0.4915233333333333,0.23658333333333337,0.7250833333333332,0.0008566666666666616,-0.2866666666666666,0.2919166666666666
F5,MonkeyC_Session08,Object1,Event1,0.3816666666666667,0.5466666666666666,0.16499999999999992,0.8283433133732535,0.36926147704590817,0.18962075848303392,500,0,10,10,50,0.4957033333333334,0.25745833333333334,0.7225416666666666,0.5032533333333333,0.26666666666666666,0.7267499999999998,0.007550000000000004,-0.3334166666666667,0.3626249999999999
F5,MonkeyC_Session08,Object1,Event3,0.6116666666666667,0.8333333333333335,0.2216666666666668,0.2055888223552894,0.007984031936127744,0.1217564870259481,500,0,40,40,70,0.4955366666666667,0.23833333333333337,0.740875,0.50487,0.25404166666666667,0.7508750000000001,0.009333333333333336,-0.3465416666666666,0.36008333333333326
F5,MonkeyC_Session08,Object2,Event1,0.30000000000000004,0.5733333333333335,0.27333333333333343,0.9341317365269461,0.26147704590818366,0.04790419161676647,500,0,10,10,50,0.49861333333333335,0.24658333333333332,0.7259583333333333,0.4979133333333334,0.26079166666666664,0.7183333333333334,-0.000700000000000006,-0.3076250000000001,0.343291666666666
F5,MonkeyC_Session08,Object2,Event3,0.5483333333333335,0.785,0.23666666666666658,0.36726546906187624,0.007984031936127744,0.0998003992015968,500,0,40,40,70,0.49849333333333334,0.23991666666666672,0.7416666666666667,0.49929666666666667,0.2574583333333333,0.7342083333333332,0.0008033333333333328,-0.3284166666666667,0.3537499999999996
F5,MonkeyC_Session08,Object3,Event1,0.35999999999999993,0.31500000000000006,-0.04499999999999987,0.872255489021956,0.9261477045908184,0.590818363273453,500,0,10,10,50,0.5019166666666667,0.24825000000000003,0.7126250000000001,0.5014766666666668,0.24245833333333336,0.7450000000000002,-0.00044000000000000305,-0.34087500000000004,0.3616666666666668
F5,MonkeyC_Session08,Object3,Event3,0.65,0.8833333333333334,0.2333333333333334,0.12574850299401197,0.001996007984031936,0.0658682634730539,500,0,40,40,70,0.5096766666666667,0.2748333333333333,0.750875,0.4925966666666667,0.2381666666666667,0.7109583333333334,-0.017079999999999994,-0.3650000000000001,0.3075416666666666
F5,MonkeyC_Session09,Object1,Event1,0.26666666666666666,0.5077777777777778,0.2411111111111111,0.9540918163672655,0.49101796407185627,0.08982035928143713,500,0,10,10,50,0.5055422222222222,0.24222222222222223,0.7311111111111112,0.4982488888888889,0.24772222222222223,0.7411666666666665,-0.007293333333333331,-0.33344444444444443,0.32561111111111113
F5,MonkeyC_Session09,Object1,Event3,0.6533333333333333,0.7022222222222222,0.04888888888888887,0.1157684630738523,0.043912175648702596,0.3652694610778443,500,0,40,40,70,0.4996933333333334,0.24222222222222226,0.7344999999999999,0.48895111111111117,0.2365,0.7389444444444444,-0.01074222222222222,-0.32361111111111107,0.29555555555555557
F5,MonkeyC_Session09,Object2,Event1,0.24,0.6777777777777778,0.4377777777777778,0.9880239520958084,0.07984031936127745,0.007984031936127744,500,0,10,10,50,0.49344000000000005,0.25766666666666665,0.7533333333333334,0.49364444444444444,0.2177777777777778,0.740111111111111,0.00020444444444444798,-0.36561111111111105,0.34783333333333327
F5,MonkeyC_Session09,Object2,Event3,0.6533333333333333,0.8422222222222223,0.188888888888889,0.10379241516966067,0.003992015968063872,0.17964071856287425,500,0,40,40,70,0.4895066666666667,0.24655555555555556,0.7534444444444444,0.5014177777777779,0.22877777777777783,0.7633888888888889,0.011911111111111108,-0.3288888888888889,0.3578888888888888
F5,MonkeyC_Session09,Object3,Event1,0.4444444444444445,0.6155555555555556,0.17111111111111116,0.6686626746506986,0.20159680638722555,0.18762475049900199,500,0,10,10,50,0.4951333333333333,0.22994444444444448,0.7356666666666666,0.4909866666666667,0.23111111111111113,0.7479444444444443,-0.004146666666666676,-0.3288888888888889,0.3567222222222221
F5,MonkeyC_Session09,Object3,Event3,0.7377777777777778,0.7088888888888889,-0.028888888888888853,0.027944111776447105,0.06387225548902195,0.5528942115768463,500,0,40,40,70,0.5064888888888889,0.2333333333333333,0.7377777777777776,0.4972844444444445,0.21883333333333335,0.7522777777777777,-0.009204444444444447,-0.3813888888888889,0.34561111111111115
F5,MonkeyC_Session10,Object1,Event1,0.6755555555555556,0.4622222222222222,-0.21333333333333337,0.08582834331337326,0.5968063872255489,0.8862275449101796,500,0,10,10,50,0.5056044444444445,0.26988888888888896,0.7450833333333332,0.49231111111111114,0.23661111111111113,0.7500555555555555,-0.01329333333333333,-0.3428055555555555,0.3046666666666665
F5,MonkeyC_Session10,Object1,Event3,0.6177777777777779,0.5577777777777778,-0.06000000000000005,0.19760479041916168,0.3413173652694611,0.624750499001996,500,0,40,40,70,0.4974177777777778,0.2229444444444445,0.7591666666666664,0.5013022222222222,0.22527777777777783,0.7423333333333332,0.0038844444444444412,-0.363388888888889,0.3400000000000001
F5,MonkeyC_Session10,Object2,Event1,0.5322222222222223,0.46,-0.07222222222222224,0.4111776447105788,0.6007984031936128,0.6047904191616766,500,0,10,10,50,0.5024955555555556,0.2532777777777778,0.73725,0.4905244444444445,0.2622222222222222,0.748888888888889,-0.01197111111111111,-0.3612222222222223,0.3795277777777777
F5,MonkeyC_Session10,Object2,Event3,0.5411111111111111,0.5666666666666668,0.025555555555555665,0.36127744510978044,0.30538922155688625,0.43912175648702595,500,0,40,40,70,0.4948355555555556,0.23777777777777775,0.7468333333333331,0.49328444444444447,0.242,0.7533333333333334,-0.0015511111111111099,-0.3457222222222222,0.33619444444444446
F5,MonkeyC_Session10,Object3,Event1,0.6088888888888889,0.738888888888889,0.13000000000000012,0.23952095808383234,0.05389221556886228,0.23552894211576847,500,0,10,10,50,0.5031866666666666,0.25380555555555556,0.7544444444444445,0.4994955555555555,0.24136111111111117,0.7700555555555554,-0.0036911111111111146,-0.3495277777777779,0.3783611111111111
F5,MonkeyC_Session10,Object3,Event3,0.7622222222222222,0.7444444444444445,-0.01777777777777778,0.029940119760479042,0.029940119760479042,0.5568862275449101,500,0,40,40,70,0.49765333333333345,0.25883333333333336,0.7656111111111111,0.49949333333333334,0.2377777777777778,0.7444444444444445,0.0018400000000000033,-0.3624444444444444,0.3668888888888887
F5,MonkeyC_Session11,Object1,Event1,0.5955555555555556,0.548888888888889,-0.046666666666666634,0.21956087824351297,0.3532934131736527,0.5968063872255489,500,0,10,10,50,0.4901688888888889,0.21602777777777782,0.7206388888888888,0.4925377777777778,0.21988888888888888,0.7633888888888888,0.0023688888888888852,-0.3513333333333334,0.36613888888888885
F5,MonkeyC_Session11,Object1,Event3,0.528888888888889,0.6977777777777778,0.16888888888888887,0.4411177644710579,0.05588822355289421,0.17165668662674652,500,0,40,40,70,0.5001644444444445,0.23766666666666672,0.7545000000000001,0.4938488888888889,0.23661111111111113,0.7466666666666667,-0.00631555555555555,-0.3478333333333332,0.33016666666666644
F5,MonkeyC_Session11,Object2,Event1,0.3977777777777778,0.8666666666666666,0.4688888888888888,0.7764471057884231,0.001996007984031936,0.005988023952095809,500,0,10,10,50,0.5018888888888889,0.22222222222222224,0.7580555555555555,0.5036666666666667,0.2255,0.74,0.0017777777777777813,-0.3828611111111112,0.3689999999999999
F5,MonkeyC_Session11,Object2,Event3,0.4577777777777778,0.7888888888888889,0.3311111111111111,0.6127744510978044,0.007984031936127744,0.013972055888223553,500,0,40,40,70,0.4972222222222223,0.2511111111111111,0.7433888888888888,0.5101466666666666,0.26222222222222225,0.7300555555555555,0.012924444444444442,-0.31777777777777794,0.3089999999999998
F5,MonkeyC_Session11,Object3,Event1,0.6866666666666669,0.4711111111111111,-0.21555555555555578,0.0718562874251497,0.5708582834331337,0.8243512974051896,500,0,10,10,50,0.4977088888888889,0.23761111111111116,0.7605833333333334,0.4849422222222223,0.2077222222222222,0.74,-0.012766666666666662,-0.4023333333333333,0.38852777777777764
F5,MonkeyC_Session11,Object3,Event3,0.5422222222222222,0.5888888888888889,0.046666666666666745,0.4151696606786427,0.2714570858283433,0.43313373253493015,500,0,40,40,70,0.4972133333333333,0.22983333333333333,0.7577777777777779,0.5008222222222223,0.23544444444444443,0.7300555555555555,0.003608888888888883,-0.37133333333333335,0.3411666666666666
F5,MonkeyC_Session12,Object1,Event1,0.6,0.4844444444444445,-0.11555555555555547,0.25349301397205587,0.5409181636726547,0.718562874251497,500,0,10,10,50,0.50512,0.25438888888888894,0.7389444444444444,0.4918577777777778,0.21183333333333335,0.7322777777777778,-0.01326222222222222,-0.35777777777777775,0.3434999999999998
F5,MonkeyC_Session12,Object1,Event3,0.47555555555555556,0.6266666666666667,0.15111111111111114,0.5608782435129741,0.16966067864271456,0.18762475049900199,500,0,40,40,70,0.5011155555555556,0.23322222222222222,0.7923888888888887,0.4926577777777778,0.23544444444444448,0.7489999999999998,-0.008457777777777776,-0.3334444444444445,0.32677777777777767
F5,MonkeyC_Session12,Object2,Event1,0.2733333333333334,0.548888888888889,0.2755555555555556,0.9421157684630739,0.3373253493013972,0.07584830339321358,500,0,10,10,50,0.5025066666666667,0.22994444444444445,0.7367222222222223,0.4840755555555556,0.20877777777777778,0.7389444444444444,-0.018431111111111113,-0.39449999999999996,0.3678333333333332
F5,MonkeyC_Session12,Object2,Event3,0.46666666666666673,0.6000000000000001,0.13333333333333336,0.6227544910179641,0.22954091816367264,0.24750499001996007,500,0,40,40,70,0.4994266666666667,0.23555555555555555,0.7411666666666668,0.5017333333333334,0.2288888888888889,0.7536666666666664,0.0023066666666666704,-0.37672222222222224,0.3201111111111109
F5,MonkeyC_Session12,Object3,Event1,0.5533333333333333,0.7244444444444444,0.1711111111111111,0.36327345309381237,0.05389221556886228,0.17365269461077845,500,0,10,10,50,0.5009288888888889,0.2555555555555556,0.7567222222222221,0.4984355555555555,0.2488888888888889,0.7500555555555555,-0.002493333333333332,-0.37005555555555547,0.34011111111111103
F5,MonkeyC_Session12,Object3,Event3,0.18444444444444444,0.6244444444444445,0.44000000000000006,0.9940119760479041,0.16966067864271456,0.005988023952095809,500,0,40,40,70,0.4951066666666667,0.23333333333333336,0.7656111111111111,0.49524,0.23661111111111113,0.7544999999999998,0.00013333333333333198,-0.3411666666666667,0.3426666666666662
F6,MonkeyB_Session01,Object1,Event1,0.755,0.6700000000000002,-0.08499999999999985,0.01996007984031936,0.1157684630738523,0.716566866267465,500,0,10,10,50,0.4948666666666667,0.23570833333333335,0.725,0.5031133333333333,0.24070833333333336,0.7633333333333334,0.008246666666666666,-0.32341666666666674,0.33920833333333333
F6,MonkeyB_Session01,Object1,Event3,0.42500000000000004,0.935,0.51,0.6986027944111777,0.001996007984031936,0.003992015968063872,500,0,40,40,70,0.5051033333333333,0.259125,0.764458333333333,0.48897666666666667,0.22491666666666668,0.7475416666666667,-0.016126666666666664,-0.3483333333333334,0.3325416666666666
F6,MonkeyB_Session01,Object2,Event1,0.36166666666666664,0.6366666666666666,0.27499999999999997,0.8063872255489022,0.15169660678642716,0.08582834331337326,500,0,10,10,50,0.48862,0.2290416666666667,0.7625416666666667,0.48101,0.23745833333333333,0.7583333333333334,-0.00761,-0.38833333333333336,0.37
F6,MonkeyB_Session01,Object2,Event3,0.5066666666666667,0.9733333333333333,0.46666666666666656,0.49700598802395207,0.001996007984031936,0.005988023952095809,500,0,40,40,70,0.5108333333333334,0.25912500000000005,0.7792083333333334,0.48913333333333336,0.22245833333333334,0.7550833333333332,-0.021699999999999997,-0.35920833333333335,0.31508333333333327
F6,MonkeyB_Session01,Object3,Event1,0.545,0.6416666666666667,0.09666666666666668,0.3532934131736527,0.15169660678642716,0.29740518962075846,500,0,10,10,50,0.5018333333333334,0.22825000000000004,0.7692083333333334,0.5039733333333334,0.2515,0.76,0.00214,-0.33270833333333333,0.29587499999999994
F6,MonkeyB_Session01,Object3,Event3,0.71,0.9966666666666666,0.2866666666666666,0.059880239520958084,0.001996007984031936,0.06187624750499002,500,0,40,40,70,0.4912866666666667,0.23491666666666666,0.7566666666666667,0.4960833333333334,0.23158333333333334,0.7634166666666666,0.004796666666666664,-0.3450833333333333,0.3559583333333332
F6,MonkeyB_Session02,Object1,Event1,0.5383333333333333,0.5700000000000001,0.03166666666666673,0.4431137724550898,0.30538922155688625,0.3992015968063872,500,0,10,10,50,0.51461,0.23658333333333334,0.8025416666666666,0.48983,0.24579166666666669,0.7683333333333334,-0.024780000000000003,-0.3835,0.34312499999999957
F6,MonkeyB_Session02,Object1,Event3,0.5666666666666667,0.7116666666666666,0.1449999999999999,0.2894211576846307,0.0499001996007984,0.23353293413173654,500,0,40,40,70,0.49394000000000005,0.23825000000000002,0.76,0.49515333333333333,0.245,0.7475416666666667,0.0012133333333333312,-0.3509583333333333,0.38095833333333323
F6,MonkeyB_Session02,Object2,Event1,0.8349999999999999,0.46666666666666673,-0.3683333333333331,0.005988023952095809,0.564870259481038,0.9640718562874252,500,0,10,10,50,0.49649333333333334,0.254125,0.7542083333333334,0.4889,0.22333333333333336,0.7493749999999998,-0.007593333333333339,-0.3834166666666667,0.3319999999999997
F6,MonkeyB_Session02,Object2,Event3,0.61,0.49666666666666665,-0.11333333333333334,0.2055888223552894,0.5409181636726547,0.7385229540918163,500,0,40,40,70,0.5033866666666666,0.23833333333333334,0.7775416666666666,0.5008,0.23412499999999997,0.7609583333333333,-0.002586666666666669,-0.38858333333333334,0.3367499999999999
F6,MonkeyB_Session02,Object3,Event1,0.48499999999999993,0.5916666666666667,0.10666666666666674,0.5369261477045908,0.30538922155688625,0.32934131736526945,500,0,10,10,50,0.5019233333333334,0.2549166666666667,0.7927083333333332,0.5080866666666667,0.21166666666666667,0.7792083333333334,0.00616333333333333,-0.3785833333333334,0.3527083333333331
F6,MonkeyB_Session02,Object3,Event3,0.5033333333333334,0.7316666666666666,0.22833333333333317,0.5069860279441117,0.05588822355289421,0.12375249500998003,500,0,40,40,70,0.50229,0.22579166666666667,0.755875,0.5096133333333334,0.2549166666666667,0.7892083333333334,0.007323333333333327,-0.3325416666666667,0.38604166666666645
F6,MonkeyB_Session03,Object1,Event1,0.5066666666666667,0.30000000000000004,-0.20666666666666667,0.47305389221556887,0.9141716566866267,0.8702594810379242,500,0,10,10,50,0.4968366666666667,0.226375,0.7504375000000001,0.5071233333333334,0.23425000000000004,0.7818333333333333,0.010286666666666658,-0.36739583333333337,0.41341666666666654
F6,MonkeyB_Session03,Object1,Event3,0.49,0.98,0.49,0.5668662674650699,0.001996007984031936,0.005988023952095809,500,0,40,40,70,0.51375,0.23158333333333336,0.7884166666666665,0.48147,0.21895833333333334,0.7734166666666666,-0.032279999999999996,-0.42508333333333326,0.3676249999999999
F6,MonkeyB_Session03,Object2,Event1,0.48,0.4516666666666667,-0.028333333333333266,0.5209580838323353,0.5708582834331337,0.5169660678642715,500,0,10,10,50,0.49980333333333327,0.19745833333333335,0.7866666666666667,0.48773,0.22079166666666666,0.7951666666666666,-0.01207333333333333,-0.3835,0.38674999999999987
F6,MonkeyB_Session03,Object2,Event3,0.4683333333333334,0.5650000000000001,0.09666666666666668,0.6047904191616766,0.34331337325349304,0.3313373253493014,500,0,40,40,70,0.5008766666666666,0.21412499999999998,0.7825416666666667,0.5046033333333334,0.22991666666666666,0.795,0.0037266666666666668,-0.415,0.4200833333333332
F6,MonkeyB_Session03,Object3,Event1,0.4766666666666666,0.6783333333333332,0.2016666666666666,0.590818363273453,0.10978043912175649,0.16966067864271456,500,0,10,10,50,0.5144966666666667,0.24079166666666665,0.790875,0.5033033333333333,0.232375,0.760875,-0.011193333333333336,-0.4337499999999999,0.3676249999999999
F6,MonkeyB_Session03,Object3,Event3,0.4933333333333333,0.7950000000000002,0.30166666666666686,0.500998003992016,0.01996007984031936,0.10978043912175649,500,0,40,40,70,0.4944233333333333,0.20387500000000003,0.79675,0.5062033333333333,0.21570833333333334,0.7719166666666665,0.011779999999999997,-0.4105,0.43691666666666645
F6,MonkeyB_Session04,Object1,Event1,0.6899999999999998,0.7516666666666667,0.06166666666666687,0.07784431137724551,0.05189620758483034,0.4231536926147705,500,0,10,10,50,0.49665,0.2290416666666667,0.7451666666666665,0.5161733333333333,0.23991666666666667,0.7875416666666666,0.019523333333333334,-0.33375000000000005,0.3749999999999999
F6,MonkeyB_Session04,Object1,Event3,0.695,0.8383333333333334,0.14333333333333342,0.11776447105788423,0.003992015968063872,0.18762475049900199,500,0,40,40,70,0.5116166666666667,0.21912500000000001,0.7742083333333333,0.49195333333333324,0.23991666666666667,0.7725416666666667,-0.019663333333333335,-0.38675,0.3634166666666666
F6,MonkeyB_Session04,Object2,Event1,0.5183333333333333,0.3866666666666667,-0.1316666666666666,0.46706586826347307,0.7584830339321357,0.7445109780439122,500,0,10,10,50,0.5040733333333333,0.23325,0.7601666666666665,0.4998566666666666,0.23133333333333334,0.755875,-0.004216666666666669,-0.42270833333333324,0.3983333333333333
F6,MonkeyB_Session04,Object2,Event3,0.48333333333333334,0.7416666666666666,0.25833333333333325,0.5189620758483033,0.03992015968063872,0.08183632734530938,500,0,40,40,70,0.4922733333333334,0.22745833333333335,0.7877916666666664,0.48789666666666665,0.21079166666666665,0.7526249999999999,-0.004376666666666674,-0.3534166666666666,0.3417499999999999
F6,MonkeyB_Session04,Object3,Event1,0.28,0.6633333333333334,0.3833333333333334,0.9161676646706587,0.13572854291417166,0.03992015968063872,500,0,10,10,50,0.48983666666666664,0.209125,0.7575416666666666,0.5047566666666667,0.22404166666666667,0.7584166666666666,0.014920000000000004,-0.35595833333333327,0.4266666666666667
F6,MonkeyB_Session04,Object3,Event3,0.40666666666666673,0.8233333333333333,0.4166666666666665,0.7704590818363274,0.007984031936127744,0.015968063872255488,500,0,40,40,70,0.5047600000000001,0.23245833333333335,0.7692083333333333,0.49604999999999994,0.21975,0.7568333333333332,-0.00871,-0.39008333333333345,0.3742916666666664
F6,MonkeyB_Session05,Object1,Event1,0.725,0.725,0.0,0.08982035928143713,0.05189620758483034,0.43912175648702595,500,0,10,10,50,0.5124233333333333,0.20745833333333333,0.7903333333333331,0.48035,0.2,0.7716666666666667,-0.03207333333333333,-0.4485833333333333,0.37262499999999976
F6,MonkeyB_Session05,Object1,Event3,0.8316666666666666,0.7116666666666667,-0.11999999999999988,0.011976047904191617,0.06986027944111776,0.7405189620758483,500,0,40,40,70,0.48380333333333336,0.20491666666666664,0.7975416666666666,0.4991033333333333,0.2214166666666667,0.7700000000000001,0.015300000000000003,-0.3840833333333333,0.4184166666666666
F6,MonkeyB_Session05,Object2,Event1,0.7,0.5116666666666666,-0.18833333333333335,0.07385229540918163,0.49700598802395207,0.8323353293413174,500,0,10,10,50,0.48612333333333335,0.19991666666666666,0.7683333333333333,0.5033966666666666,0.22158333333333333,0.7459583333333333,0.017273333333333335,-0.391125,0.4118333333333332
F6,MonkeyB_Session05,Object2,Event3,0.81,0.6966666666666665,-0.11333333333333351,0.017964071856287425,0.059880239520958084,0.7045908183632734,500,0,40,40,70,0.48958333333333337,0.21887500000000001,0.7592083333333334,0.48425,0.20475000000000004,0.78175,-0.005333333333333335,-0.35920833333333335,0.36420833333333336
F6,MonkeyB_Session05,Object3,Event1,0.3416666666666666,0.8416666666666666,0.49999999999999994,0.8802395209580839,0.011976047904191617,0.005988023952095809,500,0,10,10,50,0.518935,0.23833333333333334,0.7983333333333333,0.49456,0.21570833333333334,0.7910416666666665,-0.024375,-0.41708333333333325,0.3698124999999998
F6,MonkeyB_Session05,Object3,Event3,0.5866666666666667,0.9149999999999998,0.32833333333333314,0.2954091816367265,0.005988023952095809,0.04790419161676647,500,0,40,40,70,0.5034866666666666,0.2522916666666667,0.792625,0.49186,0.21325000000000002,0.79675,-0.011626666666666665,-0.3835,0.3826249999999999
F6,MonkeyB_Session06,Object1,Event1,0.6058333333333333,0.4325,-0.17333333333333334,0.26746506986027946,0.6746506986027944,0.7624750499001997,500,0,10,10,50,0.5072433333333334,0.211375,0.7813541666666667,0.5024966666666667,0.19283333333333338,0.7941666666666667,-0.004746666666666657,-0.42174999999999996,0.4162708333333333
F6,MonkeyB_Session06,Object1,Event3,0.5533333333333333,0.725,0.17166666666666663,0.3592814371257485,0.04790419161676647,0.19760479041916168,500,0,40,40,70,0.501395,0.20579166666666665,0.7816666666666667,0.48681,0.2078125,0.7842083333333334,-0.014585000000000002,-0.40770833333333323,0.36841666666666656
F6,MonkeyB_Session06,Object2,Event1,0.4875,0.415,-0.07250000000000001,0.5389221556886228,0.7265469061876247,0.6447105788423154,500,0,10,10,50,0.49551666666666666,0.22539583333333332,0.7763125,0.50085,0.21833333333333332,0.7692083333333333,0.005333333333333332,-0.4216666666666667,0.40377083333333336
F6,MonkeyB_Session06,Object2,Event3,0.4616666666666667,0.7233333333333333,0.26166666666666655,0.5848303393213573,0.07385229540918163,0.09580838323353294,500,0,40,40,70,0.49378666666666665,0.22333333333333336,0.7967499999999998,0.50757,0.2495625,0.7905208333333332,0.01378333333333333,-0.3683333333333334,0.38429166666666653
