area,session,event,train_object,test_object,acc,auc,evaluation,is_cross_object
F6,MonkeyC_Session01,Event3,Object1,Object1,0.415,0.4233333333333333,within_object_cv,False
F6,MonkeyC_Session01,Event3,Object1,Object2,0.2916666666666667,0.2222222222222222,cross_object_holdout,True
F6,MonkeyC_Session01,Event3,Object1,Object3,0.5833333333333334,0.6944444444444444,cross_object_holdout,True
F6,MonkeyC_Session01,Event3,Object2,Object1,0.4166666666666667,0.4236111111111111,cross_object_holdout,True
F6,MonkeyC_Session01,Event3,Object2,Object2,0.7529999999999998,0.8833333333333334,within_object_cv,False
F6,MonkeyC_Session01,Event3,Object2,Object3,0.5833333333333334,0.6180555555555555,cross_object_holdout,True
F6,MonkeyC_Session01,Event3,Object3,Object1,0.5416666666666666,0.6180555555555557,cross_object_holdout,True
F6,MonkeyC_Session01,Event3,Object3,Object2,0.625,0.6666666666666667,cross_object_holdout,True
F6,MonkeyC_Session01,Event3,Object3,Object3,0.561,0.6366666666666667,within_object_cv,False
F6,MonkeyC_Session02,Event1,Object1,Object1,0.7360000000000001,0.8700000000000001,within_object_cv,False
F6,MonkeyC_Session02,Event1,Object1,Object2,0.5416666666666666,0.5555555555555556,cross_object_holdout,True
F6,MonkeyC_Session02,Event1,Object1,Object3,0.6666666666666666,0.5972222222222222,cross_object_holdout,True
F6,MonkeyC_Session02,Event1,Object2,Object1,0.3333333333333333,0.4027777777777778,cross_object_holdout,True
F6,MonkeyC_Session02,Event1,Object2,Object2,0.6579999999999999,0.7583333333333334,within_object_cv,False
F6,MonkeyC_Session02,Event1,Object2,Object3,0.4166666666666667,0.32638888888888884,cross_object_holdout,True
F6,MonkeyC_Session02,Event1,Object3,Object1,0.5416666666666666,0.701388888888889,cross_object_holdout,True
F6,MonkeyC_Session02,Event1,Object3,Object2,0.5,0.47916666666666674,cross_object_holdout,True
F6,MonkeyC_Session02,Event1,Object3,Object3,0.6920000000000001,0.7483333333333333,within_object_cv,False
F6,MonkeyC_Session02,Event3,Object1,Object1,0.679,0.7916666666666665,within_object_cv,False
F6,MonkeyC_Session02,Event3,Object1,Object2,0.75,0.8402777777777777,cross_object_holdout,True
F6,MonkeyC_Session02,Event3,Object1,Object3,0.6666666666666666,0.7083333333333334,cross_object_holdout,True
F6,MonkeyC_Session02,Event3,Object2,Object1,0.7083333333333334,0.7708333333333334,cross_object_holdout,True
F6,MonkeyC_Session02,Event3,Object2,Object2,0.7619999999999999,0.88,within_object_cv,False
F6,MonkeyC_Session02,Event3,Object2,Object3,0.625,0.798611111111111,cross_object_holdout,True
F6,MonkeyC_Session02,Event3,Object3,Object1,0.7916666666666666,0.8541666666666666,cross_object_holdout,True
F6,MonkeyC_Session02,Event3,Object3,Object2,0.75,0.8194444444444445,cross_object_holdout,True
F6,MonkeyC_Session02,Event3,Object3,Object3,0.578,0.6166666666666667,within_object_cv,False
F6,MonkeyC_Session05,Event1,Object1,Object1,0.365,0.38000000000000006,within_object_cv,False
F6,MonkeyC_Session05,Event1,Object1,Object2,0.4166666666666667,0.5069444444444444,cross_object_holdout,True
F6,MonkeyC_Session05,Event1,Object1,Object3,0.4166666666666667,0.3194444444444444,cross_object_holdout,True
F6,MonkeyC_Session05,Event1,Object2,Object1,0.5416666666666666,0.5694444444444444,cross_object_holdout,True
F6,MonkeyC_Session05,Event1,Object2,Object2,0.217,0.205,within_object_cv,False
F6,MonkeyC_Session05,Event1,Object2,Object3,0.3333333333333333,0.22916666666666669,cross_object_holdout,True
F6,MonkeyC_Session05,Event1,Object3,Object1,0.5416666666666666,0.5208333333333333,cross_object_holdout,True
F6,MonkeyC_Session05,Event1,Object3,Object2,0.5,0.5208333333333333,cross_object_holdout,True
F6,MonkeyC_Session05,Event1,Object3,Object3,0.5800000000000001,0.7066666666666667,within_object_cv,False
F6,MonkeyC_Session05,Event3,Object1,Object1,0.45399999999999996,0.4641666666666666,within_object_cv,False
F6,MonkeyC_Session05,Event3,Object1,Object2,0.7083333333333334,0.6944444444444444,cross_object_holdout,True
F6,MonkeyC_Session05,Event3,Object1,Object3,0.4166666666666667,0.5208333333333333,cross_object_holdout,True
F6,MonkeyC_Session05,Event3,Object2,Object1,0.5,0.6041666666666667,cross_object_holdout,True
F6,MonkeyC_Session05,Event3,Object2,Object2,0.5930000000000001,0.61,within_object_cv,False
F6,MonkeyC_Session05,Event3,Object2,Object3,0.4583333333333333,0.5,cross_object_holdout,True
F6,MonkeyC_Session05,Event3,Object3,Object1,0.5833333333333334,0.5416666666666667,cross_object_holdout,True
F6,MonkeyC_Session05,Event3,Object3,Object2,0.5416666666666666,0.5625,cross_object_holdout,True
F6,MonkeyC_Session05,Event3,Object3,Object3,0.516,0.5491666666666667,within_object_cv,False
F6,MonkeyC_Session06,Event1,Object1,Object1,0.5233333333333333,0.5755555555555556,within_object_cv,False
F6,MonkeyC_Session06,Event1,Object1,Object2,0.4666666666666667,0.4488888888888889,cross_object_holdout,True
F6,MonkeyC_Session06,Event1,Object1,Object3,0.43333333333333335,0.4222222222222223,cross_object_holdout,True
F6,MonkeyC_Session06,Event1,Object2,Object1,0.4666666666666667,0.49333333333333335,cross_object_holdout,True
F6,MonkeyC_Session06,Event1,Object2,Object2,0.5366666666666666,0.6244444444444445,within_object_cv,False
F6,MonkeyC_Session06,Event1,Object2,Object3,0.5,0.5288888888888889,cross_object_holdout,True
F6,MonkeyC_Session06,Event1,Object3,Object1,0.4666666666666667,0.3688888888888889,cross_object_holdout,True
F6,MonkeyC_Session06,Event1,Object3,Object2,0.4666666666666667,0.43999999999999995,cross_object_holdout,True
F6,MonkeyC_Session06,Event1,Object3,Object3,0.5333333333333334,0.5688888888888889,within_object_cv,False
F6,MonkeyC_Session06,Event3,Object1,Object1,0.4833333333333333,0.44888888888888895,within_object_cv,False
F6,MonkeyC_Session06,Event3,Object1,Object2,0.6333333333333333,0.6355555555555555,cross_object_holdout,True
F6,MonkeyC_Session06,Event3,Object1,Object3,0.7333333333333333,0.7822222222222222,cross_object_holdout,True
F6,MonkeyC_Session06,Event3,Object2,Object1,0.5666666666666667,0.5955555555555555,cross_object_holdout,True
F6,MonkeyC_Session06,Event3,Object2,Object2,0.4733333333333333,0.5000000000000001,within_object_cv,False
F6,MonkeyC_Session06,Event3,Object2,Object3,0.7333333333333333,0.7288888888888889,cross_object_holdout,True
F6,MonkeyC_Session06,Event3,Object3,Object1,0.6,0.6133333333333334,cross_object_holdout,True
F6,MonkeyC_Session06,Event3,Object3,Object2,0.6666666666666666,0.6799999999999999,cross_object_holdout,True
F6,MonkeyC_Session06,Event3,Object3,Object3,0.6066666666666667,0.6844444444444445,within_object_cv,False
F6,MonkeyC_Session08,Event1,Object1,Object1,0.5733333333333334,0.6022222222222221,within_object_cv,False
F6,MonkeyC_Session08,Event1,Object1,Object2,0.5666666666666667,0.5066666666666666,cross_object_holdout,True
F6,MonkeyC_Session08,Event1,Object1,Object3,0.5333333333333333,0.5777777777777777,cross_object_holdout,True
F6,MonkeyC_Session08,Event1,Object2,Object1,0.5,0.38222222222222224,cross_object_holdout,True
F6,MonkeyC_Session08,Event1,Object2,Object2,0.6333333333333333,0.668888888888889,within_object_cv,False
F6,MonkeyC_Session08,Event1,Object2,Object3,0.5666666666666667,0.6355555555555555,cross_object_holdout,True
F6,MonkeyC_Session08,Event1,Object3,Object1,0.5333333333333333,0.5244444444444445,cross_object_holdout,True
F6,MonkeyC_Session08,Event1,Object3,Object2,0.5666666666666667,0.6044444444444445,cross_object_holdout,True
F6,MonkeyC_Session08,Event1,Object3,Object3,0.5,0.56,within_object_cv,False
F6,MonkeyC_Session08,Event3,Object1,Object1,0.28,0.20444444444444443,within_object_cv,False
F6,MonkeyC_Session08,Event3,Object1,Object2,0.5333333333333333,0.5688888888888889,cross_object_holdout,True
F6,MonkeyC_Session08,Event3,Object1,Object3,0.36666666666666664,0.3377777777777778,cross_object_holdout,True
F6,MonkeyC_Session08,Event3,Object2,Object1,0.4666666666666667,0.4933333333333333,cross_object_holdout,True
F6,MonkeyC_Session08,Event3,Object2,Object2,0.6266666666666667,0.6311111111111112,within_object_cv,False
F6,MonkeyC_Session08,Event3,Object2,Object3,0.6,0.5777777777777778,cross_object_holdout,True
F6,MonkeyC_Session08,Event3,Object3,Object1,0.4,0.42666666666666664,cross_object_holdout,True
F6,MonkeyC_Session08,Event3,Object3,Object2,0.6333333333333333,0.6177777777777778,cross_object_holdout,True
F6,MonkeyC_Session08,Event3,Object3,Object3,0.5533333333333333,0.5155555555555555,within_object_cv,False
