area,session,object,n_neurons,n_trials_exe,n_trials_obs,n_pcs_used,time_s,auc,centroid_distance
F5,MonkeyC_Session02,Object2,4,15,15,4,0.7948717948717947,0.9466666666666668,2.057277170177329
F5,MonkeyC_Session02,Object2,4,15,15,4,0.846153846153846,0.8155555555555556,1.3425204214333282
F5,MonkeyC_Session02,Object2,4,15,15,4,0.8974358974358974,0.9511111111111111,2.111700818288794
F5,MonkeyC_Session02,Object2,4,15,15,4,0.9487179487179487,0.8955555555555555,1.5873872690896298
F5,MonkeyC_Session02,Object2,4,15,15,4,1.0,0.9222222222222223,1.8073262446348741
F5,MonkeyC_Session02,Object3,4,15,15,4,-1.0,0.8333333333333335,1.2811471792438285
F5,MonkeyC_Session02,Object3,4,15,15,4,-0.9487179487179487,0.7022222222222223,0.7608969231712586
F5,MonkeyC_Session02,Object3,4,15,15,4,-0.8974358974358975,0.7155555555555557,0.9595180047053176
F5,MonkeyC_Session02,Object3,4,15,15,4,-0.8461538461538461,0.9088888888888889,1.714686638372989
F5,MonkeyC_Session02,Object3,4,15,15,4,-0.7948717948717949,0.9088888888888889,1.5622599077671724
F5,MonkeyC_Session02,Object3,4,15,15,4,-0.7435897435897436,0.9022222222222223,1.5864088511278633
F5,MonkeyC_Session02,Object3,4,15,15,4,-0.6923076923076923,0.9688888888888889,1.7449010517724486
F5,MonkeyC_Session02,Object3,4,15,15,4,-0.641025641025641,0.8755555555555558,1.364826161913953
F5,MonkeyC_Session02,Object3,4,15,15,4,-0.5897435897435898,0.8622222222222223,1.3286863779296352
F5,MonkeyC_Session02,Object3,4,15,15,4,-0.5384615384615385,0.78,1.157489306760799
F5,MonkeyC_Session02,Object3,4,15,15,4,-0.4871794871794872,0.9644444444444444,1.6460478140699357
F5,MonkeyC_Session02,Object3,4,15,15,4,-0.4358974358974359,0.9800000000000001,1.6643283743754396
F5,MonkeyC_Session02,Object3,4,15,15,4,-0.3846153846153846,0.8888888888888888,1.4825246620625079
F5,MonkeyC_Session02,Object3,4,15,15,4,-0.33333333333333337,0.9066666666666667,1.6797618696970795
F5,MonkeyC_Session02,Object3,4,15,15,4,-0.28205128205128205,0.9555555555555556,1.9410578394137161
F5,MonkeyC_Session02,Object3,4,15,15,4,-0.23076923076923084,0.8488888888888888,1.2700994112765558
F5,MonkeyC_Session02,Object3,4,15,15,4,-0.17948717948717952,0.9266666666666665,1.959774400384611
F5,MonkeyC_Session02,Object3,4,15,15,4,-0.1282051282051282,0.9955555555555555,1.8910036153514473
F5,MonkeyC_Session02,Object3,4,15,15,4,-0.07692307692307698,0.9377777777777778,1.6870037052698759
F5,MonkeyC_Session02,Object3,4,15,15,4,-0.02564102564102566,0.9133333333333333,2.232533527617808
F5,MonkeyC_Session02,Object3,4,15,15,4,0.02564102564102555,0.9866666666666667,2.2352641870653245
F5,MonkeyC_Session02,Object3,4,15,15,4,0.07692307692307687,0.9911111111111112,2.2589592703006147
F5,MonkeyC_Session02,Object3,4,15,15,4,0.1282051282051282,0.9955555555555555,2.3510565114855937
F5,MonkeyC_Session02,Object3,4,15,15,4,0.17948717948717952,0.9533333333333335,1.9585306631687407
F5,MonkeyC_Session02,Object3,4,15,15,4,0.23076923076923084,1.0,2.4298531430805017
F5,MonkeyC_Session02,Object3,4,15,15,4,0.28205128205128194,1.0,2.243708543876733
F5,MonkeyC_Session02,Object3,4,15,15,4,0.33333333333333326,0.96,3.33068970192385
F5,MonkeyC_Session02,Object3,4,15,15,4,0.3846153846153846,0.76,2.3914892342938208
F5,MonkeyC_Session02,Object3,4,15,15,4,0.4358974358974359,0.7644444444444446,2.078001734804237
F5,MonkeyC_Session02,Object3,4,15,15,4,0.4871794871794872,0.7733333333333334,1.7803367096778662
F5,MonkeyC_Session02,Object3,4,15,15,4,0.5384615384615383,0.8266666666666667,2.1421922025388827
F5,MonkeyC_Session02,Object3,4,15,15,4,0.5897435897435896,0.8933333333333334,2.2349233771946913
F5,MonkeyC_Session02,Object3,4,15,15,4,0.641025641025641,0.8444444444444446,1.9105016584499597
F5,MonkeyC_Session02,Object3,4,15,15,4,0.6923076923076923,0.9155555555555556,2.2532413247000314
F5,MonkeyC_Session02,Object3,4,15,15,4,0.7435897435897436,0.92,1.5772720972367673
F5,MonkeyC_Session02,Object3,4,15,15,4,0.7948717948717947,0.8666666666666667,1.462308564182376
F5,MonkeyC_Session02,Object3,4,15,15,4,0.846153846153846,0.8844444444444445,2.105670109867949
F5,MonkeyC_Session02,Object3,4,15,15,4,0.8974358974358974,0.8422222222222223,2.166042436452754
F5,MonkeyC_Session02,Object3,4,15,15,4,0.9487179487179487,0.9955555555555555,1.8360608605775153
F5,MonkeyC_Session02,Object3,4,15,15,4,1.0,0.9111111111111111,1.555002687794052
F5,MonkeyC_Session11,Object1,4,15,15,4,-1.0,0.7133333333333334,1.2091894436844233
F5,MonkeyC_Session11,Object1,4,15,15,4,-0.9487179487179487,0.8866666666666667,1.0457278670086212
F5,MonkeyC_Session11,Object1,4,15,15,4,-0.8974358974358975,0.68,1.116793921538352
F5,MonkeyC_Session11,Object1,4,15,15,4,-0.8461538461538461,0.8933333333333334,1.6562450598990222
F5,MonkeyC_Session11,Object1,4,15,15,4,-0.7948717948717949,0.8177777777777778,1.2803087979943886
F5,MonkeyC_Session11,Object1,4,15,15,4,-0.7435897435897436,0.6444444444444444,0.7955632088639247
F5,MonkeyC_Session11,Object1,4,15,15,4,-0.6923076923076923,0.8644444444444446,1.208166102127638
F5,MonkeyC_Session11,Object1,4,15,15,4,-0.641025641025641,0.6733333333333333,0.7967750816065199
F5,MonkeyC_Session11,Object1,4,15,15,4,-0.5897435897435898,0.5777777777777778,0.8493052994172903
F5,MonkeyC_Session11,Object1,4,15,15,4,-0.5384615384615385,0.6022222222222223,0.7427383532451259
F5,MonkeyC_Session11,Object1,4,15,15,4,-0.4871794871794872,0.4200000000000001,0.5364813799618439
F5,MonkeyC_Session11,Object1,4,15,15,4,-0.4358974358974359,0.6933333333333332,1.0563790194637128
F5,MonkeyC_Session11,Object1,4,15,15,4,-0.3846153846153846,0.5866666666666667,0.8711619182051543
F5,MonkeyC_Session11,Object1,4,15,15,4,-0.33333333333333337,0.44888888888888884,0.5385547153613665
F5,MonkeyC_Session11,Object1,4,15,15,4,-0.28205128205128205,0.6755555555555555,0.7701901791502063
F5,MonkeyC_Session11,Object1,4,15,15,4,-0.23076923076923084,0.34222222222222226,0.4305839983669642
F5,MonkeyC_Session11,Object1,4,15,15,4,-0.17948717948717952,0.43111111111111117,0.5597489360227393
F5,MonkeyC_Session11,Object1,4,15,15,4,-0.1282051282051282,0.4444444444444445,0.5180920195062484
F5,MonkeyC_Session11,Object1,4,15,15,4,-0.07692307692307698,0.78,1.0063059489670116
F5,MonkeyC_Session11,Object1,4,15,15,4,-0.02564102564102566,0.6222222222222222,0.8443899597870288
F5,MonkeyC_Session11,Object1,4,15,15,4,0.02564102564102555,0.7044444444444443,0.7672523072907043
F5,MonkeyC_Session11,Object1,4,15,15,4,0.07692307692307687,0.86,1.2019604268431343
F5,MonkeyC_Session11,Object1,4,15,15,4,0.1282051282051282,0.7177777777777778,1.012091165674277
F5,MonkeyC_Session11,Object1,4,15,15,4,0.17948717948717952,0.6622222222222223,1.0123180780160057
F5,MonkeyC_Session11,Object1,4,15,15,4,0.23076923076923084,0.8155555555555556,1.6624394855895754
F5,MonkeyC_Session11,Object1,4,15,15,4,0.28205128205128194,0.9044444444444444,1.4422845174218912
F5,MonkeyC_Session11,Object1,4,15,15,4,0.33333333333333326,0.7622222222222222,1.1519291564142535
F5,MonkeyC_Session11,Object1,4,15,15,4,0.3846153846153846,0.5244444444444444,0.6274592051621655
F5,MonkeyC_Session11,Object1,4,15,15,4,0.4358974358974359,0.6955555555555556,0.9429887317081795
F5,MonkeyC_Session11,Object1,4,15,15,4,0.4871794871794872,0.8266666666666669,1.8910462344024725
F5,MonkeyC_Session11,Object1,4,15,15,4,0.5384615384615383,0.7577777777777779,1.5227633320767187
F5,MonkeyC_Session11,Object1,4,15,15,4,0.5897435897435896,0.7733333333333334,1.8384637130795842
F5,MonkeyC_Session11,Object1,4,15,15,4,0.641025641025641,0.9022222222222223,1.7599546082333348
F5,MonkeyC_Session11,Object1,4,15,15,4,0.6923076923076923,0.9577777777777777,2.5030719534829906
F5,MonkeyC_Session11,Object1,4,15,15,4,0.7435897435897436,0.9933333333333334,2.5687666614644145
F5,MonkeyC_Session11,Object1,4,15,15,4,0.7948717948717947,0.9933333333333334,2.9105902775422927
F5,MonkeyC_Session11,Object1,4,15,15,4,0.846153846153846,0.9888888888888888,2.7050781945055915
F5,MonkeyC_Session11,Object1,4,15,15,4,0.8974358974358974,0.9866666666666667,2.785066123155296
F5,MonkeyC_Session11,Object1,4,15,15,4,0.9487179487179487,0.9844444444444445,2.1583382305863177
F5,MonkeyC_Session11,Object1,4,15,15,4,1.0,0.86,1.8409851889104667
F5,MonkeyB_Session09,Object2,2,15,15,2,-1.0,0.3755555555555556,0.13198413815077986
F5,MonkeyB_Session09,Object2,2,15,15,2,-0.9487179487179487,0.45111111111111113,0.4153136940798509
F5,MonkeyB_Session09,Object2,2,15,15,2,-0.8974358974358975,0.7088888888888889,0.8687164413587961
F5,MonkeyB_Session09,Object2,2,15,15,2,-0.8461538461538461,0.5955555555555556,0.4188788398020409
F5,MonkeyB_Session09,Object2,2,15,15,2,-0.7948717948717949,0.5955555555555556,0.6176756569358239
F5,MonkeyB_Session09,Object2,2,15,15,2,-0.7435897435897436,0.6777777777777777,0.675038518369808
F5,MonkeyB_Session09,Object2,2,15,15,2,-0.6923076923076923,0.8488888888888888,1.1491736254928897
F5,MonkeyB_Session09,Object2,2,15,15,2,-0.641025641025641,0.49111111111111116,0.26396827630155956
F5,MonkeyB_Session09,Object2,2,15,15,2,-0.5897435897435898,0.47777777777777786,0.33751925918490394
F5,MonkeyB_Session09,Object2,2,15,15,2,-0.5384615384615385,0.5644444444444444,0.3035530998301142
F5,MonkeyB_Session09,Object2,2,15,15,2,-0.4871794871794872,0.6711111111111111,0.48114757216856474
F5,MonkeyB_Session09,Object2,2,15,15,2,-0.4358974358974359,0.6777777777777777,0.714296849900775
F5,MonkeyB_Session09,Object2,2,15,15,2,-0.3846153846153846,0.4177777777777778,0.2972548045312023
F5,MonkeyB_Session09,Object2,2,15,15,2,-0.33333333333333337,0.6955555555555557,0.9508509866815225
F5,MonkeyB_Session09,Object2,2,15,15,2,-0.28205128205128205,0.49999999999999994,0.4553296497451711
F5,MonkeyB_Session09,Object2,2,15,15,2,-0.23076923076923084,0.6333333333333333,0.5700077418948256
F5,MonkeyB_Session09,Object2,2,15,15,2,-0.17948717948717952,0.33333333333333337,0.24057378608428234
F5,MonkeyB_Session09,Object2,2,15,15,2,-0.1282051282051282,0.4800000000000001,0.5700077418948258
F5,MonkeyB_Session09,Object2,2,15,15,2,-0.07692307692307698,0.6933333333333335,0.8227253481074075
F5,MonkeyB_Session09,Object2,2,15,15,2,-0.02564102564102566,0.4355555555555556,0.2972548045312022
F5,MonkeyB_Session09,Object2,2,15,15,2,0.02564102564102555,0.7266666666666667,1.3139890820118365
F5,MonkeyB_Session09,Object2,2,15,15,2,0.07692307692307687,0.6955555555555556,0.9753148459918315
F5,MonkeyB_Session09,Object2,2,15,15,2,0.1282051282051282,0.8933333333333333,1.3191924081030115
F5,MonkeyB_Session09,Object2,2,15,15,2,0.17948717948717952,0.7444444444444445,0.833714487215123
F5,MonkeyB_Session09,Object2,2,15,15,2,0.23076923076923084,0.74,0.8687164413587963
F5,MonkeyB_Session09,Object2,2,15,15,2,0.28205128205128194,0.72,0.9412304452679506
F5,MonkeyB_Session09,Object2,2,15,15,2,0.33333333333333326,0.8177777777777777,1.1546887636757428
F5,MonkeyB_Session09,Object2,2,15,15,2,0.3846153846153846,0.6644444444444444,0.6599206907538989
F5,MonkeyB_Session09,Object2,2,15,15,2,0.4358974358974359,0.6377777777777779,0.6739261725206773
F5,MonkeyB_Session09,Object2,2,15,15,2,0.4871794871794872,0.4622222222222222,0.3035530998301141
F5,MonkeyB_Session09,Object2,2,15,15,2,0.5384615384615383,0.6755555555555556,0.45532964974517115
F5,MonkeyB_Session09,Object2,2,15,15,2,0.5897435897435896,0.5422222222222222,0.4817404630970574
F5,MonkeyB_Session09,Object2,2,15,15,2,0.641025641025641,0.6777777777777778,0.8036133560150772
F5,MonkeyB_Session09,Object2,2,15,15,2,0.6923076923076923,0.7022222222222222,0.8687164413587963
F5,MonkeyB_Session09,Object2,2,15,15,2,0.7435897435897436,0.9155555555555556,1.8026329467014266
F5,MonkeyB_Session09,Object2,2,15,15,2,0.7948717948717947,0.8777777777777778,1.6072267120301544
F5,MonkeyB_Session09,Object2,2,15,15,2,0.846153846153846,0.8222222222222222,1.445221389291172
F5,MonkeyB_Session09,Object2,2,15,15,2,0.8974358974358974,0.8644444444444445,1.636026755123398
F5,MonkeyB_Session09,Object2,2,15,15,2,0.9487179487179487,0.8,1.1956947764872943
F5,MonkeyB_Session09,Object2,2,15,15,2,1.0,0.9133333333333333,1.7212290719653105
F5,MonkeyB_Session09,Object1,2,15,15,2,-1.0,0.4355555555555556,0.2905068202393248
F5,MonkeyB_Session09,Object1,2,15,15,2,-0.9487179487179487,0.6733333333333335,0.7956738891660026
F5,MonkeyB_Session09,Object1,2,15,15,2,-0.8974358974358975,0.6177777777777778,0.5670006982014311
F5,MonkeyB_Session09,Object1,2,15,15,2,-0.8461538461538461,0.7022222222222223,0.9182048060768762
F5,MonkeyB_Session09,Object1,2,15,15,2,-0.7948717948717949,0.7311111111111112,0.7952769283625876
F5,MonkeyB_Session09,Object1,2,15,15,2,-0.7435897435897436,0.528888888888889,0.37717018372772804
F5,MonkeyB_Session09,Object1,2,15,15,2,-0.6923076923076923,0.6066666666666667,0.3992546902150011
F5,MonkeyB_Session09,Object1,2,15,15,2,-0.641025641025641,0.6711111111111111,0.5670006982014311
F5,MonkeyB_Session09,Object1,2,15,15,2,-0.5897435897435898,0.4799999999999999,0.3630610533183542
F5,MonkeyB_Session09,Object1,2,15,15,2,-0.5384615384615385,0.6288888888888889,0.6887682290501892
F5,MonkeyB_Session09,Object1,2,15,15,2,-0.4871794871794872,0.6666666666666667,0.6547320094028625
F5,MonkeyB_Session09,Object1,2,15,15,2,-0.4358974358974359,0.5644444444444444,0.6234315299386068
F5,MonkeyB_Session09,Object1,2,15,15,2,-0.3846153846153846,0.4266666666666667,0.3143084864397736
F5,MonkeyB_Session09,Object1,2,15,15,2,-0.33333333333333337,0.7955555555555555,1.1390623721308426
F5,MonkeyB_Session09,Object1,2,15,15,2,-0.28205128205128205,0.5977777777777777,0.6914786701675016
F5,MonkeyB_Session09,Object1,2,15,15,2,-0.23076923076923084,0.33333333333333337,0.14525341011966245
F5,MonkeyB_Session09,Object1,2,15,15,2,-0.17948717948717952,0.768888888888889,1.0455156618659467
F5,MonkeyB_Session09,Object1,2,15,15,2,-0.1282051282051282,0.4866666666666667,0.5275442688850073
F5,MonkeyB_Session09,Object1,2,15,15,2,-0.07692307692307698,0.6755555555555556,0.6813503805018473
F5,MonkeyB_Session09,Object1,2,15,15,2,-0.02564102564102566,0.34444444444444444,0.1885850918638642
F5,MonkeyB_Session09,Object1,2,15,15,2,0.02564102564102555,0.7066666666666666,1.3229740562158208
F5,MonkeyB_Session09,Object1,2,15,15,2,0.07692307692307687,0.7755555555555556,1.417501745503578
F5,MonkeyB_Session09,Object1,2,15,15,2,0.1282051282051282,0.7244444444444444,0.7952769283625876
F5,MonkeyB_Session09,Object1,2,15,15,2,0.17948717948717952,0.6866666666666668,0.9076526332958854
F5,MonkeyB_Session09,Object1,2,15,15,2,0.23076923076923084,0.6666666666666665,0.7394123287844815
F5,MonkeyB_Session09,Object1,2,15,15,2,0.28205128205128194,0.7022222222222223,0.6809898231648683
F5,MonkeyB_Session09,Object1,2,15,15,2,0.33333333333333326,0.5866666666666667,0.5196623050255861
F5,MonkeyB_Session09,Object1,2,15,15,2,0.3846153846153846,0.5155555555555555,0.5445915799775313
F5,MonkeyB_Session09,Object1,2,15,15,2,0.4358974358974359,0.6444444444444444,0.4591788193667929
F5,MonkeyB_Session09,Object1,2,15,15,2,0.4871794871794872,0.4444444444444444,0.2905068202393248
F5,MonkeyB_Session09,Object1,2,15,15,2,0.5384615384615383,0.3244444444444444,0.12572339457590948
F5,MonkeyB_Session09,Object1,2,15,15,2,0.5897435897435896,0.56,0.6286169728795471
F5,MonkeyB_Session09,Object1,2,15,15,2,0.641025641025641,0.5866666666666667,0.5898734591413786
F5,MonkeyB_Session09,Object1,2,15,15,2,0.6923076923076923,0.7422222222222223,0.818236311367162
F5,MonkeyB_Session09,Object1,2,15,15,2,0.7435897435897436,0.8622222222222223,1.4522442132734168
F5,MonkeyB_Session09,Object1,2,15,15,2,0.7948717948717947,0.7111111111111111,1.0142754875089979
F5,MonkeyB_Session09,Object1,2,15,15,2,0.846153846153846,0.7844444444444443,0.9429254593193204
F5,MonkeyB_Session09,Object1,2,15,15,2,0.8974358974358974,0.848888888888889,1.58715679555918
F5,MonkeyB_Session09,Object1,2,15,15,2,0.9487179487179487,0.9333333333333335,1.6446250527181088
F5,MonkeyB_Session09,Object1,2,15,15,2,1.0,0.808888888888889,1.2015290375531809
F5,MonkeyC_Session07,Object1,2,15,15,2,-1.0,0.7022222222222223,0.8116390996833651
F5,MonkeyC_Session07,Object1,2,15,15,2,-0.9487179487179487,0.6511111111111112,0.7339398623723555
F5,MonkeyC_Session07,Object1,2,15,15,2,-0.8974358974358975,0.7711111111111112,1.162193701326765
F5,MonkeyC_Session07,Object1,2,15,15,2,-0.8461538461538461,0.6466666666666667,0.6208053413828858
F5,MonkeyC_Session07,Object1,2,15,15,2,-0.7948717948717949,0.6733333333333333,0.9599700725921827
F5,MonkeyC_Session07,Object1,2,15,15,2,-0.7435897435897436,0.5822222222222222,0.6127868322178563
F5,MonkeyC_Session07,Object1,2,15,15,2,-0.6923076923076923,0.6088888888888888,0.7679760580737461
F5,MonkeyC_Session07,Object1,2,15,15,2,-0.641025641025641,0.6288888888888888,0.5759820435553096
F5,MonkeyC_Session07,Object1,2,15,15,2,-0.5897435897435898,0.5244444444444444,0.48929324158157045
F5,MonkeyC_Session07,Object1,2,15,15,2,-0.5384615384615385,0.27555555555555555,0.0875409760311224
F5,MonkeyC_Session07,Object1,2,15,15,2,-0.4871794871794872,0.6155555555555556,0.4698764106001306
F5,MonkeyC_Session07,Object1,2,15,15,2,-0.4358974358974359,0.4022222222222222,0.1919940145184366
F5,MonkeyC_Session07,Object1,2,15,15,2,-0.3846153846153846,0.6555555555555556,0.8620067722843717
F5,MonkeyC_Session07,Object1,2,15,15,2,-0.33333333333333337,0.62,0.38963192743681674
F5,MonkeyC_Session07,Object1,2,15,15,2,-0.28205128205128205,0.6666666666666667,0.8061857728646844
F5,MonkeyC_Session07,Object1,2,15,15,2,-0.23076923076923084,0.828888888888889,1.2481598102868061
F5,MonkeyC_Session07,Object1,2,15,15,2,-0.17948717948717952,0.56,0.3133194559658846
F5,MonkeyC_Session07,Object1,2,15,15,2,-0.1282051282051282,0.8444444444444444,1.2532778238635385
F5,MonkeyC_Session07,Object1,2,15,15,2,-0.07692307692307698,0.8,0.9399583678976541
F5,MonkeyC_Session07,Object1,2,15,15,2,-0.02564102564102566,0.7955555555555556,1.3540641845665746
F5,MonkeyC_Session07,Object1,2,15,15,2,0.02564102564102555,0.7822222222222222,1.110637075948277
F5,MonkeyC_Session07,Object1,2,15,15,2,0.07692307692307687,0.7977777777777777,1.1507895893706217
F5,MonkeyC_Session07,Object1,2,15,15,2,0.1282051282051282,0.8511111111111112,1.328463518165327
F5,MonkeyC_Session07,Object1,2,15,15,2,0.17948717948717952,0.891111111111111,1.491516231277786
F5,MonkeyC_Session07,Object1,2,15,15,2,0.23076923076923084,0.88,1.1688957823104495
F5,MonkeyC_Session07,Object1,2,15,15,2,0.28205128205128194,0.8977777777777777,1.740482700010446
F5,MonkeyC_Session07,Object1,2,15,15,2,0.33333333333333326,0.871111111111111,1.7762279516444748
F5,MonkeyC_Session07,Object1,2,15,15,2,0.3846153846153846,0.7511111111111112,1.3131146404668352
F5,MonkeyC_Session07,Object1,2,15,15,2,0.4358974358974359,0.8177777777777778,1.6659556139224154
F5,MonkeyC_Session07,Object1,2,15,15,2,0.4871794871794872,0.6199999999999999,0.9179761259217915
F5,MonkeyC_Session07,Object1,2,15,15,2,0.5384615384615383,0.5000000000000001,0.431003386142186
F5,MonkeyC_Session07,Object1,2,15,15,2,0.5897435897435896,0.5133333333333333,0.5416993650316962
F5,MonkeyC_Session07,Object1,2,15,15,2,0.641025641025641,0.7533333333333333,0.8678960485822221
F5,MonkeyC_Session07,Object1,2,15,15,2,0.6923076923076923,0.8644444444444446,1.5777918384039595
F5,MonkeyC_Session07,Object1,2,15,15,2,0.7435897435897436,0.7022222222222223,0.7322180470209124
F5,MonkeyC_Session07,Object1,2,15,15,2,0.7948717948717947,0.8133333333333335,1.0430290922432555
F5,MonkeyC_Session07,Object1,2,15,15,2,0.846153846153846,0.6866666666666665,0.8116390996833653
F5,MonkeyC_Session07,Object1,2,15,15,2,0.8974358974358974,0.7888888888888889,1.014458851105342
F5,MonkeyC_Session07,Object1,2,15,15,2,0.9487179487179487,0.35555555555555557,0.3417500790134455
F5,MonkeyC_Session07,Object1,2,15,15,2,1.0,0.6622222222222223,0.5759820435553097
F5,MonkeyC_Session03,Object1,2,15,15,2,-1.0,0.728888888888889,0.7106557537663344
F5,MonkeyC_Session03,Object1,2,15,15,2,-0.9487179487179487,0.3577777777777778,0.11844262562772231
F5,MonkeyC_Session03,Object1,2,15,15,2,-0.8974358974358975,0.5866666666666667,0.4833827895561364
F5,MonkeyC_Session03,Object1,2,15,15,2,-0.8461538461538461,0.6066666666666667,0.6207565954002644
F5,MonkeyC_Session03,Object1,2,15,15,2,-0.7948717948717949,0.7466666666666666,0.7270783630385221
F5,MonkeyC_Session03,Object1,2,15,15,2,-0.7435897435897436,0.64,0.9868765282864649
F5,MonkeyC_Session03,Object1,2,15,15,2,-0.6923076923076923,0.7311111111111112,0.7870538015499472
F5,MonkeyC_Session03,Object1,2,15,15,2,-0.641025641025641,0.5466666666666667,0.35180965268515063
F5,MonkeyC_Session03,Object1,2,15,15,2,-0.5897435897435898,0.6488888888888888,0.569027571539941
F5,MonkeyC_Session03,Object1,2,15,15,2,-0.5384615384615385,0.7466666666666667,0.9550378821208316
F5,MonkeyC_Session03,Object1,2,15,15,2,-0.4871794871794872,0.8333333333333335,1.138055143079882
F5,MonkeyC_Session03,Object1,2,15,15,2,-0.4358974358974359,0.6266666666666666,0.6554419002437142
F5,MonkeyC_Session03,Object1,2,15,15,2,-0.3846153846153846,0.7711111111111112,0.9444361623849696
F5,MonkeyC_Session03,Object1,2,15,15,2,-0.33333333333333337,0.7466666666666666,0.7870538015499472
F5,MonkeyC_Session03,Object1,2,15,15,2,-0.28205128205128205,0.68,0.8592565031472548
F5,MonkeyC_Session03,Object1,2,15,15,2,-0.23076923076923084,0.7244444444444444,0.9550378821208316
F5,MonkeyC_Session03,Object1,2,15,15,2,-0.17948717948717952,0.7088888888888889,0.8128807646059232
F5,MonkeyC_Session03,Object1,2,15,15,2,-0.1282051282051282,0.768888888888889,0.892830050385127
F5,MonkeyC_Session03,Object1,2,15,15,2,-0.07692307692307698,0.7711111111111112,1.029674596621491
F5,MonkeyC_Session03,Object1,2,15,15,2,-0.02564102564102566,0.7666666666666666,0.9963172798598963
F5,MonkeyC_Session03,Object1,2,15,15,2,0.02564102564102555,0.7666666666666668,1.3904432965089055
F5,MonkeyC_Session03,Object1,2,15,15,2,0.07692307692307687,0.7733333333333333,1.1844262562772236
F5,MonkeyC_Session03,Object1,2,15,15,2,0.1282051282051282,0.7866666666666667,1.2157597633929713
F5,MonkeyC_Session03,Object1,2,15,15,2,0.17948717948717952,0.7266666666666667,1.0775960555672712
F5,MonkeyC_Session03,Object1,2,15,15,2,0.23076923076923084,0.7511111111111112,0.892830050385127
F5,MonkeyC_Session03,Object1,2,15,15,2,0.28205128205128194,0.4688888888888889,0.37935171435996073
F5,MonkeyC_Session03,Object1,2,15,15,2,0.33333333333333326,0.5666666666666667,0.6043186736048561
F5,MonkeyC_Session03,Object1,2,15,15,2,0.3846153846153846,0.7422222222222223,0.6515785379979155
F5,MonkeyC_Session03,Object1,2,15,15,2,0.4358974358974359,0.6755555555555556,0.9173246913785521
F5,MonkeyC_Session03,Object1,2,15,15,2,0.4871794871794872,0.6355555555555555,0.5735116627132499
F5,MonkeyC_Session03,Object1,2,15,15,2,0.5384615384615383,0.5977777777777777,0.5337336071914579
F5,MonkeyC_Session03,Object1,2,15,15,2,0.5897435897435896,0.6088888888888889,0.45798749860881105
F5,MonkeyC_Session03,Object1,2,15,15,2,0.641025641025641,0.37111111111111117,0.23688525125544468
F5,MonkeyC_Session03,Object1,2,15,15,2,0.6923076923076923,0.5177777777777779,0.42767077711104184
F5,MonkeyC_Session03,Object1,2,15,15,2,0.7435897435897436,0.6733333333333335,0.8237551055523846
F5,MonkeyC_Session03,Object1,2,15,15,2,0.7948717948717947,0.5933333333333334,0.5197036334279914
F5,MonkeyC_Session03,Object1,2,15,15,2,0.846153846153846,0.5844444444444445,0.5387295778622622
F5,MonkeyC_Session03,Object1,2,15,15,2,0.8974358974358974,0.6666666666666667,0.8290983793940564
F5,MonkeyC_Session03,Object1,2,15,15,2,0.9487179487179487,0.5555555555555556,0.5197036334279916
F5,MonkeyC_Session03,Object1,2,15,15,2,1.0,0.5444444444444444,0.62829965220604
F5,MonkeyB_Session09,Object3,2,15,15,2,-1.0,0.7822222222222222,1.000401408219638
F5,MonkeyB_Session09,Object3,2,15,15,2,-0.9487179487179487,0.46666666666666673,0.2952835290198565
F5,MonkeyB_Session09,Object3,2,15,15,2,-0.8974358974358975,0.45111111111111113,0.34109953915685387
F5,MonkeyB_Session09,Object3,2,15,15,2,-0.8461538461538461,0.8399999999999999,1.3662149529823828
F5,MonkeyB_Session09,Object3,2,15,15,2,-0.7948717948717949,0.6533333333333333,0.8565886332705676
F5,MonkeyB_Session09,Object3,2,15,15,2,-0.7435897435897436,0.7977777777777777,1.1409068737570327
F5,MonkeyB_Session09,Object3,2,15,15,2,-0.6923076923076923,0.6755555555555556,0.9080699228313401
F5,MonkeyB_Session09,Object3,2,15,15,2,-0.641025641025641,0.7844444444444446,1.4401445511703408
F5,MonkeyB_Session09,Object3,2,15,15,2,-0.5897435897435898,0.7155555555555554,1.0144593635421357
F5,MonkeyB_Session09,Object3,2,15,15,2,-0.5384615384615385,0.7933333333333334,1.0971065281731414
F5,MonkeyB_Session09,Object3,2,15,15,2,-0.4871794871794872,0.7044444444444444,1.0022346692443986
F5,MonkeyB_Session09,Object3,2,15,15,2,-0.4358974358974359,0.5911111111111111,0.5200509674923387
F5,MonkeyB_Session09,Object3,2,15,15,2,-0.3846153846153846,0.5955555555555556,0.6190941589706258
F5,MonkeyB_Session09,Object3,2,15,15,2,-0.33333333333333337,0.48,0.4937866391614384
F5,MonkeyB_Session09,Object3,2,15,15,2,-0.28205128205128205,0.3933333333333333,0.2600254837461693
F5,MonkeyB_Session09,Object3,2,15,15,2,-0.23076923076923084,0.66,0.48004818372344676
F5,MonkeyB_Session09,Object3,2,15,15,2,-0.17948717948717952,0.6844444444444445,0.6683300095062594
F5,MonkeyB_Session09,Object3,2,15,15,2,-0.1282051282051282,0.6111111111111112,0.7738183372412758
F5,MonkeyB_Session09,Object3,2,15,15,2,-0.07692307692307698,0.5066666666666668,0.42890808783519974
F5,MonkeyB_Session09,Object3,2,15,15,2,-0.02564102564102566,0.6622222222222223,0.8578161756703995
