area,session,object,event,interval_start,interval_stop,n_neurons,n_bins,n_trials_exe_go,n_trials_obs_go,n_trials_obs_nogo,n_pcs_raw,n_pcs_centered,dist_exe_obs_mean,dist_go_nogo_mean,dist_exe_nogo_mean,dist_go_nogo_centered_mean,vel_cos_exe_obs_mean,vel_cos_go_nogo_mean,angle_exe_obs_min,angle_go_nogo_min,angle_exe_nogo_min,dec_obs_go_nogo_acc_full,dec_obs_go_nogo_auc_full,dec_obs_go_nogo_acc_pre,dec_obs_go_nogo_auc_pre,dec_obs_go_nogo_acc_post,dec_obs_go_nogo_auc_post,dec_exe_obs_acc_full,dec_exe_obs_auc_full,perm_obs_go_nogo_auc,perm_obs_go_nogo_auc_p,perm_obs_go_nogo_acc,perm_obs_go_nogo_acc_p,boot_obs_go_nogo_auc_mean,boot_obs_go_nogo_auc_ci95_low,boot_obs_go_nogo_auc_ci95_high,boot_obs_go_nogo_acc_mean,boot_obs_go_nogo_acc_ci95_low,boot_obs_go_nogo_acc_ci95_high
F6,MonkeyB_Session09,Object1,Event3,-0.8,0.6,4,70,12,12,12,4,4,0.960549727087014,0.6075011138959362,1.0944505277005177,0.6172374894799124,0.0407892755049591,-0.0766240384299727,0.0,0.0,0.0,0.6190000000000001,0.7049999999999998,0.503,0.5216666666666667,0.8019999999999999,0.8433333333333333,0.912,0.9933333333333332,0.7049999999999998,0.1029900332225913,0.6190000000000001,0.132890365448505,0.7735555555555556,0.53825,0.94675,0.68958,0.512,0.8780999999999999
F6,MonkeyB_Session09,Object2,Event1,-0.2,0.8,4,50,12,12,12,4,4,0.677018609909628,0.5849360936792667,0.6989419693574881,0.5948464632588013,0.0550674197393673,0.1105649532050097,0.0,1.1582132832107779e-48,0.0,0.542,0.6083333333333333,0.49,0.4683333333333334,0.4959999999999999,0.53,0.794,0.8699999999999999,0.6083333333333333,0.2225913621262458,0.542,0.3289036544850498,0.7022111111111111,0.4282499999999999,0.8892916666666666,0.6305033333333334,0.395225,0.8221999999999998
F6,MonkeyB_Session09,Object2,Event3,-0.8,0.6,4,70,12,12,12,4,4,0.8856344549179664,0.6520812671884777,1.0554987295814229,0.6633605343978873,0.1336043471922156,-0.0499992914107059,2.7088364265267105e-17,0.0,2.858368404905029e-17,0.7390000000000001,0.86,0.721,0.7783333333333333,0.675,0.8616666666666666,1.0,1.0,0.86,0.0033222591362126,0.7390000000000001,0.0232558139534883,0.887788888888889,0.7048333333333332,0.99175,0.7749066666666666,0.596425,0.91505
F6,MonkeyB_Session09,Object3,Event1,-0.2,0.8,4,50,12,12,12,4,4,0.8059828930452614,0.6379366276156311,0.7494017341346104,0.6504366348834669,-0.0194017881686582,0.0021727621864875,0.0,3.0582395453482123e-17,0.0,0.657,0.705,0.347,0.32,0.613,0.67,0.7969999999999999,0.875,0.705,0.0930232558139534,0.657,0.0564784053156146,0.72505,0.3993333333333333,0.965875,0.6845133333333333,0.4239,0.905
F6,MonkeyB_Session09,Object3,Event3,-0.8,0.6,4,70,12,12,12,4,4,0.9300219919194044,0.7053860929238932,0.9969674448593124,0.7136188804696092,-0.0895753563462933,0.053434013293763,1.7101103110464645e-17,0.0,4.679968199083789e-18,0.855,0.915,0.7489999999999999,0.815,0.8379999999999999,0.9366666666666668,0.79,0.8633333333333333,0.915,0.0033222591362126,0.855,0.0033222591362126,0.9381111111111112,0.8433333333333333,1.0,0.86673,0.7097,0.97515
F6,MonkeyB_Session10,Object1,Event1,-0.2,0.8,34,50,12,11,12,8,8,1.496710540379145,1.0207476280334145,1.5209993576359335,1.0655740856209512,-0.0517857951541871,-0.1385679734736346,0.8394950743330131,0.7572664627579253,0.8078231229973734,0.386,0.3,0.518,0.59,0.442,0.44,1.0,1.0,0.3,0.9368770764119602,0.386,0.8704318936877077,0.6495333333333334,0.31975,0.895,0.62516,0.3727000000000001,0.81905
F6,MonkeyB_Session10,Object1,Event3,-0.8,0.6,34,70,12,11,12,8,8,1.9733183218557544,1.0349887855020383,1.938620899334184,1.056196572268015,0.0705998208611525,0.0302407111140201,0.986368419053758,0.5878281561691099,0.8559685230004386,0.524,0.5366666666666667,0.5920000000000001,0.5816666666666667,0.6630000000000001,0.7083333333333335,1.0,1.0,0.5366666666666667,0.3720930232558139,0.524,0.4019933554817276,0.8329111111111112,0.6341249999999999,0.99,0.7641733333333334,0.61795,0.919525
F6,MonkeyB_Session10,Object2,Event1,-0.2,0.8,34,50,12,14,15,8,8,1.5568189732786493,0.8876125833366819,1.4405930504005937,0.9104363024070464,0.0479528037287424,-0.0083076888850827,0.8015100428282405,0.6770115625377543,1.046334808723336,0.478,0.4833333333333334,0.3753333333333333,0.29,0.5319999999999999,0.5944444444444446,0.9926666666666668,1.0,0.4833333333333334,0.5647840531561462,0.478,0.5913621262458472,0.7504740740740742,0.4760833333333333,0.9305833333333334,0.6988222222222221,0.4786666666666667,0.8586666666666666
F6,MonkeyB_Session10,Object2,Event3,-0.8,0.6,34,70,12,14,15,8,8,2.305660031189052,0.8684713314046858,2.259764281998396,0.8861804365383977,-0.0761039191627103,0.0419738943698778,0.7889988322790875,0.6615779612802308,0.8559247102398209,0.6726666666666667,0.7566666666666667,0.6073333333333334,0.6433333333333334,0.654,0.7722222222222221,1.0,1.0,0.7566666666666667,0.0265780730897009,0.6726666666666667,0.0265780730897009,0.8675074074074073,0.6888333333333333,0.9861388888888888,0.792391111111111,0.63145,0.9310833333333332
F6,MonkeyB_Session10,Object3,Event1,-0.2,0.8,34,50,12,14,15,8,8,1.5150109772360103,0.869852756940571,1.571251615948218,0.8900830316897453,0.0174852541086248,-0.0146216928992451,0.6755712107063979,0.8199615871060915,0.827714675120798,0.5146666666666667,0.5722222222222223,0.524,0.4966666666666666,0.6566666666666666,0.6633333333333334,0.954,0.98,0.5722222222222223,0.2890365448504983,0.5146666666666667,0.4485049833887043,0.7747222222222223,0.5327500000000001,0.9590555555555554,0.7136066666666666,0.5149833333333333,0.8854666666666666
