area,session,object,event,start_bin,stop_bin,center_time_s,acc,auc,n_pcs_used,p_auc,null_auc_mean,null_auc_ci95_high,q_auc
F6,MonkeyB_Session09,Object3,Event3,38,43,0.01,0.629,0.6491666666666666,4,0.281437125748503,0.4793333333333334,0.78125,0.4422583404619333
F6,MonkeyB_Session09,Object3,Event3,39,44,0.03,0.714,0.75,4,0.3413173652694611,0.5011458333333333,0.7763020833333331,0.4983077323613642
F6,MonkeyB_Session09,Object3,Event3,40,45,0.0499999999999999,0.63,0.6791666666666667,4,0.2435129740518962,0.4953958333333332,0.7971354166666664,0.4149700598802394
F6,MonkeyB_Session09,Object3,Event3,41,46,0.0699999999999999,0.628,0.6991666666666666,4,0.4590818363273453,0.5097708333333333,0.8020833333333334,0.6312375249500998
F6,MonkeyB_Session09,Object3,Event3,42,47,0.0899999999999999,0.674,0.825,4,0.0019960079840319,0.4801041666666666,0.8020833333333334,0.014637391882900601
F6,MonkeyB_Session09,Object3,Event3,43,48,0.1099999999999999,0.5730000000000001,0.5116666666666666,4,0.8642714570858283,0.5119791666666667,0.8125,0.9351133797977814
F6,MonkeyB_Session09,Object3,Event3,44,49,0.13,0.4,0.3500000000000001,4,0.9221556886227544,0.5180208333333333,0.7867187499999997,0.9509730538922155
F6,MonkeyB_Session09,Object3,Event3,45,50,0.15,0.3869999999999999,0.3475,4,0.9181636726546906,0.5369375,0.7916666666666666,0.9509730538922155
F6,MonkeyB_Session09,Object3,Event3,46,51,0.1699999999999999,0.374,0.3833333333333333,4,0.6447105788423154,0.5134583333333332,0.7916666666666666,0.8182865039152465
F6,MonkeyB_Session09,Object3,Event3,47,52,0.1899999999999999,0.3549999999999999,0.3141666666666666,4,0.718562874251497,0.5167708333333333,0.8020833333333334,0.8458871730223763
F6,MonkeyB_Session09,Object3,Event3,48,53,0.2099999999999999,0.337,0.315,4,0.8403193612774451,0.4949166666666666,0.8125,0.9243512974051896
F6,MonkeyB_Session09,Object3,Event3,49,54,0.2299999999999999,0.532,0.5616666666666666,4,0.6347305389221557,0.4902916666666666,0.7971354166666664,0.8182865039152465
F6,MonkeyB_Session09,Object3,Event3,50,55,0.25,0.6240000000000001,0.6383333333333333,4,0.4730538922155688,0.4891458333333333,0.7971354166666664,0.6371746303311744
F6,MonkeyB_Session09,Object3,Event3,51,56,0.27,0.6579999999999999,0.6933333333333332,4,0.0518962075848303,0.4388541666666666,0.75,0.1902860944777111
F6,MonkeyB_Session09,Object3,Event3,52,57,0.29,0.704,0.7741666666666667,4,0.0119760479041916,0.4736041666666666,0.78125,0.05269461077844304
F6,MonkeyB_Session09,Object3,Event3,53,58,0.31,0.6700000000000002,0.7141666666666666,4,0.0718562874251497,0.4609166666666667,0.7916666666666666,0.22583404619332764
F6,MonkeyB_Session09,Object3,Event3,54,59,0.33,0.71,0.8224999999999999,4,0.0039920159680638,0.4517708333333333,0.78125,0.021956087824350903
F6,MonkeyB_Session09,Object3,Event3,55,60,0.3500000000000001,0.805,0.9416666666666664,4,0.0019960079840319,0.45925,0.7658854166666664,0.014637391882900601
F6,MonkeyB_Session09,Object3,Event3,56,61,0.3699999999999999,0.9369999999999998,0.9891666666666667,4,0.0019960079840319,0.4581666666666666,0.7505208333333329,0.014637391882900601
F6,MonkeyB_Session09,Object3,Event3,57,62,0.3899999999999999,0.9479999999999998,0.9966666666666668,4,0.0019960079840319,0.46,0.7708333333333334,0.014637391882900601
F6,MonkeyB_Session09,Object3,Event3,58,63,0.4099999999999999,0.9519999999999998,0.9933333333333334,4,0.0019960079840319,0.4404375,0.7395833333333334,0.014637391882900601
F6,MonkeyB_Session09,Object3,Event3,59,64,0.4299999999999999,0.8669999999999999,0.945,4,0.0039920159680638,0.4746666666666666,0.8020833333333334,0.021956087824350903
F6,MonkeyB_Session09,Object3,Event3,60,65,0.4499999999999999,0.8589999999999998,0.9433333333333332,4,0.0019960079840319,0.5072291666666666,0.7916666666666666,0.014637391882900601
F6,MonkeyB_Session09,Object3,Event3,61,66,0.47,0.7489999999999999,0.8866666666666667,4,0.0019960079840319,0.5212083333333334,0.8125,0.014637391882900601
F6,MonkeyB_Session09,Object3,Event3,62,67,0.49,0.8569999999999999,0.9483333333333333,4,0.0019960079840319,0.4798541666666666,0.7763020833333331,0.014637391882900601
F6,MonkeyB_Session09,Object3,Event3,63,68,0.51,0.873,0.9075,4,0.0039920159680638,0.4951875,0.78125,0.021956087824350903
F6,MonkeyB_Session09,Object3,Event3,64,69,0.53,0.8599999999999999,0.9166666666666669,4,0.0019960079840319,0.4814791666666666,0.78125,0.014637391882900601
F6,MonkeyB_Session09,Object3,Event3,65,70,0.55,0.7339999999999999,0.7975,4,0.0119760479041916,0.47375,0.7658854166666664,0.05269461077844304
F6,MonkeyB_Session10,Object1,Event1,0,5,-0.15,0.423,0.3783333333333333,8,0.1716566866267465,0.5045138888888888,0.7916666666666666,0.7651363938789087
F6,MonkeyB_Session10,Object1,Event1,1,6,-0.13,0.55,0.4733333333333334,8,0.1017964071856287,0.53325,0.8369791666666665,0.7651363938789087
F6,MonkeyB_Session10,Object1,Event1,2,7,-0.11,0.55,0.5583333333333333,8,0.0219560878243512,0.5083055555555556,0.8125,0.5049900199600776
F6,MonkeyB_Session10,Object1,Event1,3,8,-0.09,0.491,0.5116666666666667,8,0.279441117764471,0.5076666666666666,0.8161458333333331,0.7850299401197606
F6,MonkeyB_Session10,Object1,Event1,4,9,-0.07,0.427,0.4266666666666666,8,0.6167664670658682,0.4925972222222222,0.7986111111111112,0.998003992015968
F6,MonkeyB_Session10,Object1,Event1,5,10,-0.05,0.298,0.2366666666666667,8,0.9281437125748504,0.4882222222222222,0.7916666666666666,0.998003992015968
F6,MonkeyB_Session10,Object1,Event1,6,11,-0.03,0.344,0.3133333333333333,8,0.994011976047904,0.4964861111111111,0.798958333333333,0.998003992015968
F6,MonkeyB_Session10,Object1,Event1,7,12,-0.01,0.407,0.2833333333333334,8,0.998003992015968,0.5041527777777778,0.7847222222222222,0.998003992015968
F6,MonkeyB_Session10,Object1,Event1,8,13,0.0099999999999999,0.326,0.23,8,0.7904191616766467,0.4910972222222222,0.7986111111111112,0.998003992015968
F6,MonkeyB_Session10,Object1,Event1,9,14,0.03,0.416,0.445,8,0.9660678642714572,0.4980555555555555,0.7920138888888886,0.998003992015968
F6,MonkeyB_Session10,Object1,Event1,10,15,0.0499999999999999,0.441,0.3783333333333333,8,0.4830339321357285,0.5016666666666666,0.7986111111111112,0.9071457085828343
F6,MonkeyB_Session10,Object1,Event1,11,16,0.07,0.511,0.5783333333333334,8,0.0798403193612774,0.5055833333333333,0.7953124999999999,0.7651363938789087
F6,MonkeyB_Session10,Object1,Event1,12,17,0.0899999999999999,0.473,0.4766666666666667,8,0.2994011976047904,0.5230416666666667,0.8333333333333334,0.7850299401197606
F6,MonkeyB_Session10,Object1,Event1,13,18,0.1099999999999999,0.412,0.4366666666666667,8,0.3992015968063872,0.4948333333333333,0.7777777777777778,0.8744415930044672
F6,MonkeyB_Session10,Object1,Event1,14,19,0.13,0.377,0.3666666666666666,8,0.8922155688622755,0.5094305555555555,0.8125,0.998003992015968
F6,MonkeyB_Session10,Object1,Event1,15,20,0.15,0.337,0.29,8,0.9201596806387226,0.5138055555555555,0.8059027777777775,0.998003992015968
F6,MonkeyB_Session10,Object1,Event1,16,21,0.1699999999999999,0.3979999999999999,0.3433333333333334,8,0.874251497005988,0.5048055555555555,0.8055555555555555,0.998003992015968
F6,MonkeyB_Session10,Object1,Event1,17,22,0.19,0.315,0.2333333333333333,8,0.8383233532934131,0.5065555555555555,0.8194444444444443,0.998003992015968
F6,MonkeyB_Session10,Object1,Event1,18,23,0.21,0.39,0.3016666666666667,8,0.7584830339321357,0.510625,0.8336805555555552,0.998003992015968
F6,MonkeyB_Session10,Object1,Event1,19,24,0.2299999999999999,0.3390000000000001,0.2883333333333334,8,0.7924151696606786,0.4853333333333334,0.7916666666666666,0.998003992015968
F6,MonkeyB_Session10,Object1,Event1,20,25,0.25,0.351,0.3383333333333334,8,0.8203592814371258,0.5101527777777777,0.8161458333333331,0.998003992015968
F6,MonkeyB_Session10,Object1,Event1,21,26,0.27,0.517,0.5683333333333334,8,0.6726546906187625,0.4942083333333333,0.798958333333333,0.998003992015968
F6,MonkeyB_Session10,Object1,Event1,22,27,0.29,0.305,0.2483333333333333,8,0.942115768463074,0.4953194444444445,0.7986111111111112,0.998003992015968
F6,MonkeyB_Session10,Object1,Event1,23,28,0.31,0.479,0.4966666666666667,8,0.2215568862275449,0.494486111111111,0.7916666666666666,0.7651363938789087
F6,MonkeyB_Session10,Object1,Event1,24,29,0.33,0.5830000000000001,0.5366666666666667,8,0.1576846307385229,0.5191944444444443,0.8125,0.7651363938789087
F6,MonkeyB_Session10,Object1,Event1,25,30,0.35,0.632,0.6816666666666668,8,0.1596806387225549,0.528125,0.8230902777777777,0.7651363938789087
F6,MonkeyB_Session10,Object1,Event1,26,31,0.37,0.565,0.6283333333333334,8,0.4750499001996008,0.5118333333333334,0.7986111111111112,0.9071457085828343
F6,MonkeyB_Session10,Object1,Event1,27,32,0.3899999999999999,0.5920000000000001,0.6583333333333334,8,0.2055888223552894,0.4926388888888889,0.798958333333333,0.7651363938789087
F6,MonkeyB_Session10,Object1,Event1,28,33,0.41,0.42,0.3516666666666667,8,0.4930139720558882,0.4756111111111111,0.7708333333333334,0.9071457085828343
F6,MonkeyB_Session10,Object1,Event1,29,34,0.43,0.559,0.5016666666666666,8,0.7724550898203593,0.4737222222222222,0.7814236111111109,0.998003992015968
F6,MonkeyB_Session10,Object1,Event1,30,35,0.45,0.484,0.48,8,0.7504990019960079,0.4770277777777777,0.7777777777777778,0.998003992015968
F6,MonkeyB_Session10,Object1,Event1,31,36,0.47,0.535,0.5766666666666667,8,0.3353293413173652,0.4919027777777778,0.7777777777777777,0.7850299401197606
F6,MonkeyB_Session10,Object1,Event1,32,37,0.49,0.537,0.6166666666666667,8,0.2035928143712574,0.5015555555555555,0.798958333333333,0.7651363938789087
F6,MonkeyB_Session10,Object1,Event1,33,38,0.51,0.557,0.5483333333333333,8,0.24750499001996,0.5153472222222222,0.8194444444444445,0.7651363938789087
F6,MonkeyB_Session10,Object1,Event1,34,39,0.53,0.5830000000000001,0.5933333333333333,8,0.4750499001996008,0.5174583333333334,0.8333333333333334,0.9071457085828343
F6,MonkeyB_Session10,Object1,Event1,35,40,0.55,0.484,0.47,8,0.7564870259481038,0.4933333333333333,0.8125,0.998003992015968
F6,MonkeyB_Session10,Object1,Event1,36,41,0.5700000000000001,0.605,0.6783333333333332,8,0.1097804391217564,0.4959722222222221,0.8197916666666664,0.7651363938789087
F6,MonkeyB_Session10,Object1,Event1,37,42,0.5900000000000001,0.517,0.535,8,0.6586826347305389,0.5160277777777778,0.8055555555555555,0.998003992015968
F6,MonkeyB_Session10,Object1,Event1,38,43,0.6100000000000001,0.691,0.76,8,0.0079840319361277,0.5044861111111111,0.7986111111111112,0.36726546906187424
F6,MonkeyB_Session10,Object1,Event1,39,44,0.6300000000000001,0.584,0.6566666666666667,8,0.0718562874251497,0.5212361111111111,0.7916666666666666,0.7651363938789087
F6,MonkeyB_Session10,Object1,Event1,40,45,0.6499999999999999,0.502,0.5233333333333334,8,0.8263473053892215,0.495125,0.8022569444444443,0.998003992015968
F6,MonkeyB_Session10,Object1,Event1,41,46,0.6699999999999999,0.414,0.3866666666666667,8,0.6946107784431138,0.5011249999999999,0.7953124999999999,0.998003992015968
F6,MonkeyB_Session10,Object1,Event1,42,47,0.69,0.416,0.3666666666666667,8,0.3413173652694611,0.4948194444444445,0.7953124999999998,0.7850299401197606
F6,MonkeyB_Session10,Object1,Event1,43,48,0.71,0.474,0.4783333333333333,8,0.24750499001996,0.5016944444444444,0.8092013888888887,0.7651363938789087
F6,MonkeyB_Session10,Object1,Event1,44,49,0.73,0.501,0.4633333333333332,8,0.3393213572854291,0.5297777777777778,0.847569444444444,0.7850299401197606
F6,MonkeyB_Session10,Object1,Event1,45,50,0.75,0.47,0.5016666666666666,8,0.249500998003992,0.4927916666666666,0.8022569444444443,0.7651363938789087
F6,MonkeyB_Session10,Object1,Event3,0,5,-0.75,0.665,0.785,8,0.1217564870259481,0.4987083333333332,0.8300347222222221,0.4804508629799223
F6,MonkeyB_Session10,Object1,Event3,1,6,-0.73,0.636,0.6583333333333333,8,0.1497005988023952,0.4901388888888888,0.8161458333333331,0.49401197604790414
F6,MonkeyB_Session10,Object1,Event3,2,7,-0.7100000000000001,0.5760000000000001,0.58,8,0.6826347305389222,0.4936111111111111,0.7916666666666666,0.8562874251497006
F6,MonkeyB_Session10,Object1,Event3,3,8,-0.6900000000000001,0.429,0.3666666666666667,8,0.4610778443113772,0.4790138888888888,0.798958333333333,0.7720373207074224
F6,MonkeyB_Session10,Object1,Event3,4,9,-0.67,0.439,0.465,8,0.500998003992016,0.488486111111111,0.7777777777777777,0.7720373207074224
F6,MonkeyB_Session10,Object1,Event3,5,10,-0.65,0.27,0.2016666666666666,8,1.0,0.4900694444444444,0.7814236111111109,1.0
F6,MonkeyB_Session10,Object1,Event3,6,11,-0.63,0.377,0.3216666666666667,8,0.7864271457085829,0.4946666666666666,0.7883680555555553,0.8908961737541864
F6,MonkeyB_Session10,Object1,Event3,7,12,-0.6100000000000001,0.4759999999999999,0.5033333333333334,8,0.3672654690618762,0.4703055555555555,0.8022569444444443,0.7720373207074224
F6,MonkeyB_Session10,Object1,Event3,8,13,-0.5900000000000001,0.355,0.2716666666666666,8,0.906187624750499,0.4810694444444444,0.8125,0.9556125843550993
F6,MonkeyB_Session10,Object1,Event3,9,14,-0.5700000000000001,0.521,0.5116666666666667,8,0.6487025948103793,0.4833611111111111,0.8055555555555555,0.8394974756369615
F6,MonkeyB_Session10,Object1,Event3,10,15,-0.55,0.446,0.485,8,0.5848303393213573,0.505375,0.7883680555555553,0.8226811682756936
F6,MonkeyB_Session10,Object1,Event3,11,16,-0.53,0.523,0.545,8,0.3493013972055888,0.4840972222222222,0.8092013888888887,0.7720373207074224
F6,MonkeyB_Session10,Object1,Event3,12,17,-0.51,0.499,0.4466666666666667,8,0.5269461077844312,0.4792916666666666,0.7814236111111109,0.7816367265469062
F6,MonkeyB_Session10,Object1,Event3,13,18,-0.49,0.353,0.3283333333333333,8,0.7005988023952096,0.4848194444444444,0.7883680555555553,0.8562874251497006
F6,MonkeyB_Session10,Object1,Event3,14,19,-0.47,0.409,0.3283333333333333,8,0.4890219560878243,0.4810694444444444,0.8125,0.7720373207074224
F6,MonkeyB_Session10,Object1,Event3,15,20,-0.45,0.34,0.2883333333333333,8,0.9800399201596808,0.5072916666666666,0.8092013888888887,0.9951174573929067
F6,MonkeyB_Session10,Object1,Event3,16,21,-0.43,0.4009999999999999,0.355,8,0.8802395209580839,0.4922777777777777,0.8230902777777777,0.954549916560322
F6,MonkeyB_Session10,Object1,Event3,17,22,-0.41,0.552,0.5483333333333333,8,0.8822355289421158,0.4884027777777778,0.7814236111111109,0.954549916560322
F6,MonkeyB_Session10,Object1,Event3,18,23,-0.39,0.524,0.575,8,0.3712574850299401,0.4897222222222222,0.8092013888888887,0.7720373207074224
F6,MonkeyB_Session10,Object1,Event3,19,24,-0.37,0.521,0.5383333333333333,8,0.5329341317365269,0.4781666666666666,0.7847222222222222,0.7816367265469062
F6,MonkeyB_Session10,Object1,Event3,20,25,-0.35,0.569,0.6116666666666667,8,0.3952095808383233,0.4725972222222222,0.7708333333333334,0.7720373207074224
F6,MonkeyB_Session10,Object1,Event3,21,26,-0.33,0.688,0.8016666666666669,8,0.12375249500998,0.479,0.7916666666666666,0.4804508629799223
F6,MonkeyB_Session10,Object1,Event3,22,27,-0.31,0.54,0.5816666666666667,8,0.2155688622754491,0.5041527777777778,0.7953124999999999,0.6185889091382453
F6,MonkeyB_Session10,Object1,Event3,23,28,-0.29,0.473,0.435,8,0.9121756487025948,0.5044722222222222,0.8125,0.9556125843550993
F6,MonkeyB_Session10,Object1,Event3,24,29,-0.27,0.64,0.585,8,0.4650698602794411,0.4990138888888889,0.798611111111111,0.7720373207074224
F6,MonkeyB_Session10,Object1,Event3,25,30,-0.25,0.457,0.44,8,0.4730538922155688,0.5165138888888888,0.8197916666666664,0.7720373207074224
F6,MonkeyB_Session10,Object1,Event3,26,31,-0.2299999999999999,0.486,0.5233333333333333,8,0.5029940119760479,0.5045694444444443,0.8026041666666662,0.7720373207074224
F6,MonkeyB_Session10,Object1,Event3,27,32,-0.21,0.493,0.4833333333333333,8,0.4750499001996008,0.5306388888888889,0.8263888888888888,0.7720373207074224
F6,MonkeyB_Session10,Object1,Event3,28,33,-0.19,0.532,0.5983333333333334,8,0.6946107784431138,0.4887916666666666,0.7916666666666666,0.8562874251497006
F6,MonkeyB_Session10,Object1,Event3,29,34,-0.17,0.332,0.3016666666666667,8,0.7664670658682635,0.4997361111111111,0.7883680555555553,0.8908961737541864
F6,MonkeyB_Session10,Object1,Event3,30,35,-0.15,0.439,0.48,8,0.6047904191616766,0.4928055555555555,0.7814236111111109,0.8226811682756936
F6,MonkeyB_Session10,Object1,Event3,31,36,-0.13,0.434,0.4566666666666667,8,0.7964071856287425,0.5070972222222222,0.7953124999999999,0.8908961737541864
F6,MonkeyB_Session10,Object1,Event3,32,37,-0.1099999999999999,0.4959999999999999,0.5316666666666667,8,0.4530938123752495,0.4990277777777778,0.8267361111111108,0.7720373207074224
F6,MonkeyB_Session10,Object1,Event3,33,38,-0.09,0.5660000000000001,0.6133333333333333,8,0.0998003992015968,0.511875,0.8026041666666662,0.4704875962360992
F6,MonkeyB_Session10,Object1,Event3,34,39,-0.07,0.628,0.59,8,0.029940119760479,0.5260138888888889,0.8128472222222218,0.2822925577416591
F6,MonkeyB_Session10,Object1,Event3,35,40,-0.05,0.5710000000000001,0.5816666666666667,8,0.467065868263473,0.5154861111111111,0.8125,0.7720373207074224
F6,MonkeyB_Session10,Object1,Event3,36,41,-0.03,0.576,0.6766666666666665,8,0.3033932135728543,0.4998055555555555,0.8508680555555553,0.7709026391661123
F6,MonkeyB_Session10,Object1,Event3,37,42,-0.01,0.492,0.5516666666666667,8,0.2754491017964072,0.5012083333333334,0.7814236111111109,0.7574850299401198
F6,MonkeyB_Session10,Object1,Event3,38,43,0.01,0.4640000000000001,0.4233333333333333,8,0.4131736526946107,0.506875,0.8022569444444442,0.7720373207074224
F6,MonkeyB_Session10,Object1,Event3,39,44,0.03,0.507,0.4983333333333333,8,0.3073852295409182,0.4972638888888889,0.798958333333333,0.7709026391661123
F6,MonkeyB_Session10,Object1,Event3,40,45,0.0499999999999999,0.521,0.4983333333333333,8,0.0858283433133732,0.4855,0.8092013888888887,0.4704875962360992
F6,MonkeyB_Session10,Object1,Event3,41,46,0.0699999999999999,0.523,0.4866666666666667,8,0.6107784431137725,0.4840277777777778,0.7814236111111109,0.8226811682756936
F6,MonkeyB_Session10,Object1,Event3,42,47,0.0899999999999999,0.441,0.3566666666666666,8,0.6427145708582834,0.5000972222222222,0.8055555555555555,0.8394974756369615
F6,MonkeyB_Session10,Object1,Event3,43,48,0.1099999999999999,0.321,0.2333333333333333,8,0.9600798403193612,0.5005277777777778,0.8472222222222222,0.9900823353293413
F6,MonkeyB_Session10,Object1,Event3,44,49,0.13,0.54,0.5066666666666666,8,0.4291417165668663,0.4892777777777777,0.7986111111111112,0.7720373207074224
F6,MonkeyB_Session10,Object1,Event3,45,50,0.15,0.551,0.5716666666666668,8,0.5868263473053892,0.5130416666666666,0.8194444444444443,0.8226811682756936
F6,MonkeyB_Session10,Object1,Event3,46,51,0.1699999999999999,0.597,0.5966666666666667,8,0.0978043912175648,0.4861944444444445,0.7916666666666666,0.4704875962360992
F6,MonkeyB_Session10,Object1,Event3,47,52,0.1899999999999999,0.4869999999999999,0.53,8,0.1417165668662674,0.4882638888888889,0.7883680555555553,0.49227860069334994
F6,MonkeyB_Session10,Object1,Event3,48,53,0.2099999999999999,0.4509999999999999,0.435,8,0.7924151696606786,0.5005833333333333,0.8026041666666662,0.8908961737541864
F6,MonkeyB_Session10,Object1,Event3,49,54,0.2299999999999999,0.7190000000000001,0.7666666666666666,8,0.0758483033932135,0.4917083333333333,0.8092013888888887,0.4704875962360992
F6,MonkeyB_Session10,Object1,Event3,50,55,0.25,0.7340000000000001,0.7866666666666667,8,0.0698602794411177,0.5064722222222222,0.7916666666666666,0.4704875962360992
F6,MonkeyB_Session10,Object1,Event3,51,56,0.27,0.4559999999999999,0.3916666666666667,8,0.716566866267465,0.4854166666666666,0.7850694444444442,0.8598802395209579
F6,MonkeyB_Session10,Object1,Event3,52,57,0.29,0.485,0.42,8,0.2015968063872255,0.5024305555555555,0.8263888888888888,0.6047904191616765
F6,MonkeyB_Session10,Object1,Event3,53,58,0.31,0.517,0.4883333333333334,8,0.3532934131736527,0.5060416666666666,0.8125,0.7720373207074224
F6,MonkeyB_Session10,Object1,Event3,54,59,0.33,0.628,0.7133333333333334,8,0.1157684630738523,0.4946388888888888,0.8194444444444444,0.4804508629799223
F6,MonkeyB_Session10,Object1,Event3,55,60,0.3500000000000001,0.497,0.5016666666666667,8,0.3153692614770459,0.498,0.8055555555555555,0.7709026391661123
F6,MonkeyB_Session10,Object1,Event3,56,61,0.3699999999999999,0.613,0.6666666666666667,8,0.1756487025948103,0.5029305555555555,0.798958333333333,0.5520387795836895
F6,MonkeyB_Session10,Object1,Event3,57,62,0.3899999999999999,0.631,0.6883333333333332,8,0.0998003992015968,0.4964444444444444,0.8164930555555551,0.4704875962360992
F6,MonkeyB_Session10,Object1,Event3,58,63,0.4099999999999999,0.513,0.5716666666666668,8,0.1377245508982036,0.4928333333333333,0.7814236111111109,0.49227860069334994
F6,MonkeyB_Session10,Object1,Event3,59,64,0.4299999999999999,0.705,0.765,8,0.0798403193612774,0.5152916666666666,0.8059027777777775,0.4704875962360992
F6,MonkeyB_Session10,Object1,Event3,60,65,0.4499999999999999,0.8590000000000001,0.93,8,0.0099800399201596,0.5142916666666667,0.7847222222222222,0.1317365269461067
F6,MonkeyB_Session10,Object1,Event3,61,66,0.47,0.841,0.9166666666666669,8,0.0079840319361277,0.5194861111111111,0.8300347222222221,0.1317365269461067
F6,MonkeyB_Session10,Object1,Event3,62,67,0.49,0.809,0.885,8,0.0039920159680638,0.5025694444444444,0.8333333333333334,0.08782435129740361
F6,MonkeyB_Session10,Object1,Event3,63,68,0.51,0.845,0.9383333333333336,8,0.0019960079840319,0.5144444444444445,0.8022569444444443,0.0658682634730527
F6,MonkeyB_Session10,Object1,Event3,64,69,0.53,0.826,0.9466666666666664,8,0.0019960079840319,0.504625,0.7883680555555553,0.0658682634730527
F6,MonkeyB_Session10,Object1,Event3,65,70,0.55,0.845,0.9266666666666667,8,0.0199600798403193,0.5057916666666666,0.8125,0.2195608782435123
F6,MonkeyB_Session10,Object2,Event1,0,5,-0.15,0.4406666666666667,0.4133333333333334,8,0.6227544910179641,0.51812,0.7533333333333334,0.8368406045052751
F6,MonkeyB_Session10,Object2,Event1,1,6,-0.13,0.5333333333333333,0.4788888888888888,8,0.499001996007984,0.5316,0.7600000000000001,0.8368406045052751
F6,MonkeyB_Session10,Object2,Event1,2,7,-0.11,0.4646666666666666,0.3833333333333334,8,0.8223552894211577,0.5113866666666668,0.7566666666666667,0.8542914171656687
F6,MonkeyB_Session10,Object2,Event1,3,8,-0.09,0.4433333333333333,0.4544444444444444,8,0.6207584830339321,0.49438,0.7600000000000001,0.8368406045052751
F6,MonkeyB_Session10,Object2,Event1,4,9,-0.07,0.5,0.4733333333333334,8,0.2355289421157684,0.4995933333333334,0.7819166666666665,0.8132306814941542
F6,MonkeyB_Session10,Object2,Event1,5,10,-0.05,0.56,0.5366666666666666,8,0.24750499001996,0.49482,0.7633333333333333,0.8132306814941542
F6,MonkeyB_Session10,Object2,Event1,6,11,-0.03,0.474,0.4088888888888889,8,0.4870259481037924,0.49708,0.78,0.8368406045052751
F6,MonkeyB_Session10,Object2,Event1,7,12,-0.01,0.484,0.4822222222222222,8,0.2674650698602794,0.4697866666666667,0.7433333333333333,0.8202262142381902
F6,MonkeyB_Session10,Object2,Event1,8,13,0.0099999999999999,0.5273333333333333,0.6011111111111113,8,0.1077844311377245,0.4829066666666667,0.7433333333333334,0.7082976903336181
F6,MonkeyB_Session10,Object2,Event1,9,14,0.03,0.5273333333333333,0.5355555555555556,8,0.4770459081836327,0.4712933333333334,0.7266666666666667,0.8368406045052751
F6,MonkeyB_Session10,Object2,Event1,10,15,0.0499999999999999,0.5173333333333333,0.5455555555555557,8,0.2435129740518962,0.4801666666666666,0.758583333333333,0.8132306814941542
F6,MonkeyB_Session10,Object2,Event1,11,16,0.07,0.4586666666666666,0.4244444444444444,8,0.6347305389221557,0.5011733333333334,0.7719166666666665,0.8368406045052751
F6,MonkeyB_Session10,Object2,Event1,12,17,0.0899999999999999,0.4193333333333334,0.4077777777777778,8,0.7684630738522954,0.4862866666666666,0.7601666666666665,0.8542914171656687
F6,MonkeyB_Session10,Object2,Event1,13,18,0.1099999999999999,0.5566666666666666,0.5522222222222222,8,0.6107784431137725,0.5108866666666667,0.7566666666666667,0.8368406045052751
F6,MonkeyB_Session10,Object2,Event1,14,19,0.13,0.5373333333333333,0.5788888888888889,8,0.4411177644710579,0.5207066666666665,0.7869999999999998,0.8368406045052751
F6,MonkeyB_Session10,Object2,Event1,15,20,0.15,0.5373333333333334,0.5066666666666667,8,0.4610778443113772,0.4999866666666667,0.7569999999999997,0.8368406045052751
F6,MonkeyB_Session10,Object2,Event1,16,21,0.1699999999999999,0.5273333333333333,0.5366666666666666,8,0.6766467065868264,0.5036600000000001,0.7666666666666667,0.8412364460268652
F6,MonkeyB_Session10,Object2,Event1,17,22,0.19,0.4713333333333333,0.4733333333333334,8,0.5688622754491018,0.4976866666666666,0.7717499999999999,0.8368406045052751
F6,MonkeyB_Session10,Object2,Event1,18,23,0.21,0.5713333333333334,0.5377777777777777,8,0.0878243512974051,0.4803533333333333,0.7466666666666667,0.673320026613439
F6,MonkeyB_Session10,Object2,Event1,19,24,0.2299999999999999,0.586,0.57,8,0.1516966067864271,0.4985933333333334,0.73,0.8132306814941542
F6,MonkeyB_Session10,Object2,Event1,20,25,0.25,0.428,0.4944444444444445,8,0.1996007984031936,0.49784,0.7999999999999999,0.8132306814941542
F6,MonkeyB_Session10,Object2,Event1,21,26,0.27,0.6333333333333333,0.7122222222222221,8,0.0139720558882235,0.4967533333333333,0.7466666666666667,0.36726546906187424
F6,MonkeyB_Session10,Object2,Event1,22,27,0.29,0.6613333333333334,0.6944444444444445,8,0.0439121756487025,0.50452,0.7633333333333333,0.47744510978043875
F6,MonkeyB_Session10,Object2,Event1,23,28,0.31,0.4873333333333333,0.4777777777777778,8,0.4810379241516966,0.5152733333333334,0.7750833333333333,0.8368406045052751
F6,MonkeyB_Session10,Object2,Event1,24,29,0.33,0.4673333333333333,0.4566666666666666,8,0.6606786427145709,0.5172933333333333,0.7933333333333333,0.8412364460268652
F6,MonkeyB_Session10,Object2,Event1,25,30,0.35,0.4146666666666666,0.3655555555555556,8,0.7844311377245509,0.5081733333333334,0.7666666666666666,0.8542914171656687
F6,MonkeyB_Session10,Object2,Event1,26,31,0.37,0.4226666666666666,0.3677777777777778,8,0.4431137724550898,0.5204333333333334,0.7734999999999999,0.8368406045052751
F6,MonkeyB_Session10,Object2,Event1,27,32,0.3899999999999999,0.3746666666666667,0.3977777777777778,8,0.4291417165668663,0.4938999999999999,0.7600000000000001,0.8368406045052751
F6,MonkeyB_Session10,Object2,Event1,28,33,0.41,0.6506666666666666,0.7377777777777779,8,0.0518962075848303,0.4880866666666667,0.7617499999999999,0.47744510978043875
